FQ:6002.928, am:1.560, pw:6.850, ps:15345.622 
FQ:5988.024, am:1.546, pw:6.700, ps:15298.443 
FQ:5988.024, am:1.547, pw:6.700, ps:15306.614 
FQ:5983.545, am:1.549, pw:6.700, ps:15150.562 
FQ:5988.024, am:1.546, pw:6.700, ps:15064.382 
FQ:5983.545, am:1.547, pw:6.700, ps:15085.075 
FQ:5992.509, am:1.549, pw:6.690, ps:15415.267 
FQ:5992.509, am:1.546, pw:6.690, ps:15480.818 
FQ:5988.024, am:1.549, pw:6.695, ps:15037.297 
FQ:5988.024, am:1.548, pw:6.700, ps:15048.974 
FQ:6006.006, am:1.554, pw:6.680, ps:15490.113 
FQ:5997.001, am:1.552, pw:6.690, ps:14882.206 
FQ:5997.001, am:1.551, pw:6.685, ps:15377.500 
FQ:5988.024, am:1.485, pw:6.700, ps:15489.646 
FQ:5979.073, am:1.539, pw:6.705, ps:14941.328 
FQ:5877.920, am:1.565, pw:6.655, ps:15115.224 
FQ:6019.564, am:1.558, pw:6.660, ps:14885.676 
FQ:6010.518, am:1.515, pw:6.680, ps:15164.923 
FQ:5988.024, am:1.553, pw:6.695, ps:14927.621 
FQ:5997.001, am:1.571, pw:6.685, ps:14981.532 
FQ:5997.001, am:1.549, pw:6.685, ps:15106.788 
FQ:6001.500, am:1.553, pw:6.685, ps:15060.944 
FQ:6001.500, am:1.553, pw:6.680, ps:15056.956 
FQ:6001.500, am:1.543, pw:6.685, ps:15167.013 
FQ:6001.500, am:1.542, pw:6.680, ps:15212.994 
FQ:6001.500, am:1.542, pw:6.680, ps:15169.868 
FQ:6033.183, am:1.544, pw:6.650, ps:15255.264 
FQ:6028.636, am:1.554, pw:6.650, ps:15051.951 
FQ:6010.518, am:1.554, pw:6.675, ps:14926.907 
FQ:6033.183, am:1.553, pw:6.645, ps:15051.010 
FQ:6006.006, am:1.552, pw:6.675, ps:15143.612 
FQ:6010.518, am:1.554, pw:6.670, ps:15317.528 
FQ:6010.518, am:1.552, pw:6.675, ps:14944.005 
FQ:5895.692, am:1.556, pw:6.640, ps:15516.365 
FQ:6037.736, am:1.553, pw:6.645, ps:15119.958 
FQ:6015.038, am:1.553, pw:6.670, ps:15070.084 
FQ:5900.151, am:1.544, pw:6.630, ps:15583.890 
FQ:6033.183, am:1.544, pw:6.645, ps:15174.454 
FQ:6046.863, am:1.544, pw:6.635, ps:15266.820 
FQ:6046.863, am:1.543, pw:6.630, ps:15679.479 
FQ:6042.296, am:1.554, pw:6.635, ps:15102.356 
FQ:6042.296, am:1.553, pw:6.635, ps:15066.380 
FQ:6046.863, am:1.554, pw:6.630, ps:15128.150 
FQ:6046.863, am:1.556, pw:6.630, ps:15121.677 
FQ:6042.296, am:1.554, pw:6.635, ps:15127.042 
FQ:5900.151, am:1.553, pw:6.625, ps:15238.316 
FQ:6015.038, am:1.553, pw:6.665, ps:14940.910 
FQ:5864.662, am:1.555, pw:6.665, ps:14913.516 
FQ:6042.296, am:1.553, pw:6.635, ps:15123.981 
FQ:6042.296, am:1.544, pw:6.640, ps:15185.178 
FQ:6037.736, am:1.542, pw:6.640, ps:15170.437 
FQ:6042.296, am:1.544, pw:6.640, ps:15154.907 
FQ:5869.074, am:1.542, pw:6.660, ps:15043.632 
FQ:6051.437, am:1.554, pw:6.630, ps:15551.054 
FQ:6051.437, am:1.554, pw:6.625, ps:15528.957 
FQ:6051.437, am:1.554, pw:6.630, ps:15050.804 
FQ:6051.437, am:1.552, pw:6.635, ps:15073.093 
FQ:6056.018, am:1.552, pw:6.625, ps:15573.576 
FQ:6051.437, am:1.554, pw:6.630, ps:15558.918 
FQ:5900.151, am:1.542, pw:6.625, ps:15199.971 
FQ:5904.618, am:1.543, pw:6.620, ps:15210.640 
FQ:6046.863, am:1.545, pw:6.630, ps:15137.901 
FQ:5904.618, am:1.553, pw:6.625, ps:15182.324 
FQ:5900.151, am:1.552, pw:6.625, ps:15136.852 
FQ:6051.437, am:1.551, pw:6.630, ps:15089.794 
FQ:5900.151, am:1.554, pw:6.625, ps:15083.616 
FQ:5909.091, am:1.553, pw:6.625, ps:15309.929 
FQ:5904.618, am:1.552, pw:6.625, ps:15149.540 
FQ:6046.863, am:1.551, pw:6.630, ps:15075.080 
FQ:5900.151, am:1.551, pw:6.630, ps:15124.555 
FQ:5895.692, am:1.550, pw:6.630, ps:14938.983 
FQ:6056.018, am:1.542, pw:6.625, ps:15651.570 
FQ:6056.018, am:1.542, pw:6.625, ps:15649.501 
FQ:5895.692, am:1.540, pw:6.630, ps:15209.826 
FQ:6046.863, am:1.542, pw:6.635, ps:15164.654 
FQ:5895.692, am:1.552, pw:6.630, ps:15066.229 
FQ:5900.151, am:1.550, pw:6.630, ps:15077.099 
FQ:5900.151, am:1.552, pw:6.625, ps:15057.180 
FQ:6056.018, am:1.550, pw:6.625, ps:14944.922 
FQ:6060.606, am:1.550, pw:6.620, ps:15571.837 
FQ:5895.692, am:1.552, pw:6.630, ps:15055.353 
FQ:5909.091, am:1.551, pw:6.615, ps:15524.939 
FQ:5909.091, am:1.550, pw:6.620, ps:15487.627 
FQ:5900.151, am:1.548, pw:6.625, ps:15076.891 
FQ:6056.018, am:1.540, pw:6.620, ps:15671.905 
FQ:6060.606, am:1.539, pw:6.620, ps:15680.594 
FQ:5900.151, am:1.538, pw:6.625, ps:15178.146 
FQ:6056.018, am:1.540, pw:6.620, ps:15031.369 
FQ:6056.018, am:1.550, pw:6.620, ps:15555.602 
FQ:6056.018, am:1.548, pw:6.620, ps:15562.510 
FQ:6056.018, am:1.548, pw:6.620, ps:14940.708 
FQ:6060.606, am:1.549, pw:6.620, ps:15560.585 
FQ:5913.571, am:1.549, pw:6.620, ps:15083.258 
FQ:5913.571, am:1.549, pw:6.620, ps:15088.400 
FQ:5909.091, am:1.537, pw:6.615, ps:15265.407 
FQ:5913.571, am:1.538, pw:6.615, ps:15251.957 
FQ:5913.571, am:1.542, pw:6.610, ps:15164.772 
FQ:5909.091, am:1.544, pw:6.615, ps:15145.051 
FQ:5913.571, am:1.553, pw:6.610, ps:15353.808 
FQ:6060.606, am:1.551, pw:6.615, ps:15578.270 
FQ:5913.571, am:1.552, pw:6.615, ps:15402.860 
FQ:6065.201, am:1.552, pw:6.620, ps:15574.627 
FQ:6065.201, am:1.551, pw:6.615, ps:14954.620 
FQ:5909.091, am:1.551, pw:6.615, ps:14937.617 
FQ:5913.571, am:1.551, pw:6.615, ps:15217.587 
FQ:5918.058, am:1.551, pw:6.615, ps:15081.287 
FQ:5913.571, am:1.553, pw:6.620, ps:15151.212 
FQ:5913.571, am:1.540, pw:6.615, ps:15186.356 
FQ:5918.058, am:1.541, pw:6.615, ps:15178.303 
FQ:5913.571, am:1.541, pw:6.610, ps:15532.850 
FQ:5913.571, am:1.541, pw:6.610, ps:15260.560 
