FQ:6036.217, am:0.871, pw:2.570, ps:7196.436 
FQ:6072.874, am:0.868, pw:2.580, ps:6955.954 
FQ:6048.387, am:0.867, pw:2.580, ps:6734.403 
FQ:6097.561, am:0.870, pw:2.545, ps:7314.404 
FQ:6072.874, am:0.866, pw:2.575, ps:6891.234 
FQ:6097.561, am:0.865, pw:2.565, ps:7094.707 
FQ:6097.561, am:0.865, pw:2.530, ps:7361.331 
FQ:6085.193, am:0.869, pw:2.560, ps:6970.022 
FQ:6097.561, am:0.863, pw:2.560, ps:7049.993 
FQ:6109.980, am:0.872, pw:2.530, ps:7294.594 
FQ:6097.561, am:0.867, pw:2.530, ps:7332.302 
FQ:6109.980, am:0.867, pw:2.525, ps:7332.626 
FQ:6109.980, am:0.868, pw:2.530, ps:7348.396 
FQ:6109.980, am:0.869, pw:2.525, ps:7334.023 
FQ:6109.980, am:0.867, pw:2.580, ps:6637.594 
FQ:6109.980, am:0.869, pw:2.520, ps:7328.242 
FQ:6097.561, am:0.866, pw:2.580, ps:6384.115 
FQ:6109.980, am:0.865, pw:2.525, ps:7377.860 
FQ:6109.980, am:0.865, pw:2.525, ps:7350.351 
FQ:6109.980, am:0.869, pw:2.525, ps:7336.726 
FQ:6109.980, am:0.867, pw:2.520, ps:7350.779 
FQ:6109.980, am:0.867, pw:2.525, ps:7353.776 
FQ:6109.980, am:0.865, pw:2.525, ps:7359.103 
FQ:6185.567, am:0.864, pw:2.575, ps:6338.372 
FQ:6530.612, am:0.864, pw:2.575, ps:6584.371 
FQ:6122.449, am:0.869, pw:2.520, ps:7336.881 
FQ:6122.449, am:0.865, pw:2.565, ps:6880.446 
FQ:6109.980, am:0.867, pw:2.525, ps:7359.625 
FQ:6109.980, am:0.868, pw:2.520, ps:7348.395 
FQ:6134.969, am:0.865, pw:2.565, ps:6907.206 
FQ:6122.449, am:0.870, pw:2.575, ps:6619.638 
FQ:6530.612, am:0.868, pw:2.575, ps:6584.425 
FQ:6109.980, am:0.867, pw:2.515, ps:7360.500 
FQ:6185.567, am:0.865, pw:2.575, ps:6371.102 
FQ:6134.969, am:0.865, pw:2.565, ps:6666.151 
FQ:6147.541, am:0.867, pw:2.565, ps:6712.958 
FQ:6198.347, am:0.867, pw:2.570, ps:6510.737 
FQ:6122.449, am:0.868, pw:2.520, ps:7355.565 
FQ:6122.449, am:0.868, pw:2.520, ps:7343.738 
FQ:6122.449, am:0.868, pw:2.515, ps:7343.244 
FQ:6122.449, am:0.866, pw:2.520, ps:7373.097 
FQ:6185.567, am:0.866, pw:2.570, ps:6375.499 
FQ:6122.449, am:0.869, pw:2.515, ps:7343.391 
FQ:6122.449, am:0.870, pw:2.520, ps:7344.567 
FQ:6122.449, am:0.867, pw:2.520, ps:7369.757 
FQ:6134.969, am:0.867, pw:2.515, ps:7366.682 
FQ:6134.969, am:0.866, pw:2.515, ps:7359.432 
FQ:6134.969, am:0.866, pw:2.515, ps:7380.134 
FQ:6134.969, am:0.865, pw:2.515, ps:7382.794 
FQ:6134.969, am:0.869, pw:2.515, ps:7346.567 
FQ:6122.449, am:0.868, pw:2.520, ps:7355.390 
FQ:6122.449, am:0.868, pw:2.515, ps:7338.096 
FQ:6211.180, am:0.867, pw:2.560, ps:6349.088 
FQ:6122.449, am:0.868, pw:2.515, ps:7348.768 
FQ:6122.449, am:0.872, pw:2.515, ps:7330.728 
FQ:6134.969, am:0.868, pw:2.520, ps:7353.983 
FQ:6122.449, am:0.866, pw:2.515, ps:7371.256 
FQ:6134.969, am:0.868, pw:2.515, ps:7388.956 
FQ:6134.969, am:0.866, pw:2.520, ps:7368.544 
FQ:6134.969, am:0.869, pw:2.515, ps:7336.506 
FQ:6134.969, am:0.868, pw:2.515, ps:7368.338 
FQ:6147.541, am:0.868, pw:2.515, ps:7365.818 
FQ:6134.969, am:0.869, pw:2.515, ps:7351.904 
