FQ:5870.021, am:0.333, pw:2.420, ps:8829.942 
FQ:6465.517, am:0.380, pw:2.395, ps:9857.666 
FQ:6493.506, am:0.379, pw:2.380, ps:10505.666 
FQ:6355.932, am:0.377, pw:2.400, ps:8917.941 
FQ:6451.613, am:0.380, pw:2.395, ps:9550.295 
FQ:6369.427, am:0.380, pw:2.400, ps:8701.663 
FQ:6465.517, am:0.379, pw:2.390, ps:10321.413 
FQ:5982.906, am:0.378, pw:2.390, ps:9623.172 
FQ:6355.932, am:0.380, pw:2.400, ps:9060.122 
FQ:6479.482, am:0.378, pw:2.380, ps:10540.548 
FQ:6355.932, am:0.378, pw:2.395, ps:8734.132 
FQ:6465.517, am:0.379, pw:2.390, ps:10185.805 
FQ:6369.427, am:0.378, pw:2.400, ps:8760.249 
FQ:6479.482, am:0.378, pw:2.385, ps:10520.656 
FQ:6369.427, am:0.379, pw:2.395, ps:8482.753 
FQ:6493.506, am:0.379, pw:2.380, ps:10470.252 
FQ:6479.482, am:0.380, pw:2.380, ps:10495.837 
FQ:6479.482, am:0.382, pw:2.385, ps:10424.455 
FQ:6369.427, am:0.379, pw:2.400, ps:8967.852 
FQ:6355.932, am:0.381, pw:2.395, ps:9248.271 
FQ:6369.427, am:0.380, pw:2.400, ps:8969.149 
FQ:6369.427, am:0.379, pw:2.400, ps:8861.998 
FQ:6369.427, am:0.379, pw:2.400, ps:8678.517 
FQ:6369.427, am:0.381, pw:2.400, ps:9165.763 
FQ:6369.427, am:0.379, pw:2.395, ps:8612.104 
FQ:6355.932, am:0.379, pw:2.390, ps:9404.385 
FQ:6493.506, am:0.379, pw:2.380, ps:10477.779 
FQ:6355.932, am:0.380, pw:2.390, ps:8782.026 
FQ:6369.427, am:0.379, pw:2.400, ps:8476.591 
FQ:6369.427, am:0.377, pw:2.395, ps:8853.927 
FQ:6369.427, am:0.378, pw:2.400, ps:8532.771 
FQ:6369.427, am:0.379, pw:2.395, ps:9469.287 
FQ:6369.427, am:0.379, pw:2.395, ps:9489.263 
FQ:6479.482, am:0.379, pw:2.385, ps:10507.526 
FQ:5944.798, am:0.378, pw:2.390, ps:8887.298 
FQ:6369.427, am:0.380, pw:2.395, ps:8445.180 
FQ:5982.906, am:0.379, pw:2.385, ps:9281.523 
FQ:6355.932, am:0.379, pw:2.395, ps:8508.874 
FQ:6369.427, am:0.379, pw:2.390, ps:9504.021 
FQ:6355.932, am:0.381, pw:2.400, ps:9120.252 
FQ:6369.427, am:0.378, pw:2.400, ps:9068.581 
FQ:6465.517, am:0.380, pw:2.390, ps:10021.156 
FQ:6369.427, am:0.378, pw:2.395, ps:8533.820 
FQ:6355.932, am:0.379, pw:2.390, ps:9416.763 
FQ:6479.482, am:0.382, pw:2.380, ps:10433.896 
FQ:6507.592, am:0.380, pw:2.375, ps:10446.618 
FQ:6479.482, am:0.379, pw:2.385, ps:10163.320 
FQ:6479.482, am:0.382, pw:2.385, ps:10208.710 
FQ:6369.427, am:0.379, pw:2.395, ps:8456.514 
FQ:5995.717, am:0.378, pw:2.390, ps:9146.758 
FQ:6493.506, am:0.380, pw:2.380, ps:10491.335 
FQ:6369.427, am:0.378, pw:2.390, ps:9500.293 
FQ:6479.482, am:0.380, pw:2.380, ps:10332.105 
FQ:6369.427, am:0.379, pw:2.390, ps:9372.270 
FQ:6493.506, am:0.380, pw:2.380, ps:10463.042 
FQ:6479.482, am:0.378, pw:2.380, ps:10372.285 
FQ:6479.482, am:0.381, pw:2.385, ps:10215.152 
FQ:6382.979, am:0.377, pw:2.395, ps:9225.153 
FQ:6369.427, am:0.380, pw:2.390, ps:8441.414 
FQ:6382.979, am:0.377, pw:2.395, ps:8926.080 
FQ:6369.427, am:0.378, pw:2.390, ps:8748.137 
FQ:6493.506, am:0.381, pw:2.380, ps:10458.564 
FQ:6493.506, am:0.379, pw:2.380, ps:10545.021 
FQ:6369.427, am:0.380, pw:2.395, ps:8900.268 
FQ:5944.798, am:0.379, pw:2.390, ps:8763.480 
FQ:6493.506, am:0.379, pw:2.380, ps:10509.948 
FQ:6507.592, am:0.378, pw:2.375, ps:10527.466 
FQ:6507.592, am:0.378, pw:2.375, ps:10521.959 
FQ:6493.506, am:0.378, pw:2.380, ps:10531.009 
FQ:6493.506, am:0.378, pw:2.380, ps:10345.117 
FQ:6369.427, am:0.383, pw:2.390, ps:8631.300 
FQ:6396.588, am:0.381, pw:2.385, ps:8921.672 
FQ:6507.592, am:0.379, pw:2.375, ps:10513.582 
FQ:6493.506, am:0.379, pw:2.375, ps:10528.505 
FQ:6479.482, am:0.379, pw:2.385, ps:9879.147 
FQ:6493.506, am:0.380, pw:2.375, ps:10445.107 
FQ:6465.517, am:0.378, pw:2.390, ps:9803.011 
FQ:6355.932, am:0.379, pw:2.395, ps:9281.625 
FQ:6507.592, am:0.378, pw:2.375, ps:10522.068 
FQ:6369.427, am:0.378, pw:2.395, ps:9383.512 
