FQ:6521.739, am:0.832, pw:0.910, ps:4658.952 
FQ:5617.978, am:0.816, pw:0.905, ps:4983.987 
FQ:5681.818, am:0.839, pw:0.885, ps:4918.322 
FQ:5649.718, am:0.831, pw:0.880, ps:4812.422 
FQ:5617.978, am:0.816, pw:0.905, ps:4979.618 
FQ:5586.592, am:0.818, pw:0.910, ps:4955.690 
FQ:5649.718, am:0.832, pw:0.880, ps:4810.285 
FQ:5649.718, am:0.832, pw:0.880, ps:4815.090 
FQ:5649.718, am:0.833, pw:0.880, ps:4870.607 
FQ:5681.818, am:0.834, pw:0.880, ps:4984.092 
FQ:5617.978, am:0.832, pw:0.880, ps:4827.226 
FQ:5649.718, am:0.832, pw:0.875, ps:4823.229 
FQ:5649.718, am:0.834, pw:0.880, ps:4861.534 
FQ:5617.978, am:0.832, pw:0.880, ps:4821.562 
FQ:5681.818, am:0.832, pw:0.880, ps:4831.768 
FQ:5681.818, am:0.835, pw:0.875, ps:4787.834 
FQ:5714.286, am:0.837, pw:0.885, ps:4932.670 
FQ:5714.286, am:0.833, pw:0.875, ps:4950.961 
FQ:5649.718, am:0.815, pw:0.905, ps:5018.341 
FQ:5714.286, am:0.837, pw:0.875, ps:4991.573 
FQ:5681.818, am:0.833, pw:0.875, ps:4816.065 
FQ:5714.286, am:0.837, pw:0.875, ps:4987.898 
FQ:5681.818, am:0.833, pw:0.880, ps:4829.617 
FQ:5681.818, am:0.831, pw:0.875, ps:4827.685 
FQ:5681.818, am:0.832, pw:0.880, ps:4863.480 
FQ:5681.818, am:0.832, pw:0.885, ps:4972.799 
FQ:5681.818, am:0.831, pw:0.880, ps:4895.129 
FQ:5649.718, am:0.815, pw:0.900, ps:5027.358 
FQ:5681.818, am:0.814, pw:0.900, ps:5049.540 
FQ:5714.286, am:0.832, pw:0.875, ps:4948.571 
FQ:5681.818, am:0.832, pw:0.880, ps:4822.556 
FQ:5681.818, am:0.835, pw:0.875, ps:4808.966 
FQ:5681.818, am:0.832, pw:0.880, ps:4863.532 
FQ:5681.818, am:0.840, pw:0.880, ps:4960.244 
FQ:5681.818, am:0.831, pw:0.880, ps:4821.037 
FQ:5555.556, am:0.817, pw:0.905, ps:4967.670 
