FQ:7017.544, am:0.369, pw:0.575, ps:8071.699 
FQ:6896.552, am:0.377, pw:0.580, ps:8404.031 
FQ:7017.544, am:0.366, pw:0.575, ps:7898.416 
FQ:7142.857, am:0.368, pw:0.565, ps:7532.216 
FQ:7272.727, am:0.355, pw:0.560, ps:7153.436 
FQ:6956.522, am:0.377, pw:0.575, ps:8123.409 
FQ:7017.544, am:0.377, pw:0.570, ps:7727.680 
FQ:6956.522, am:0.375, pw:0.580, ps:8320.562 
FQ:6896.552, am:0.379, pw:0.580, ps:8364.997 
FQ:6956.522, am:0.377, pw:0.575, ps:8214.746 
FQ:6956.522, am:0.382, pw:0.575, ps:8305.032 
FQ:6956.522, am:0.378, pw:0.575, ps:7994.125 
FQ:7142.857, am:0.376, pw:0.565, ps:7368.481 
FQ:6956.522, am:0.377, pw:0.575, ps:8307.303 
FQ:7142.857, am:0.381, pw:0.565, ps:7922.948 
FQ:7017.544, am:0.383, pw:0.575, ps:8099.816 
FQ:7142.857, am:0.378, pw:0.565, ps:7202.201 
FQ:6250.000, am:0.378, pw:0.555, ps:7042.307 
FQ:7017.544, am:0.379, pw:0.575, ps:7949.518 
FQ:8000.000, am:0.192, pw:0.630, ps:7075.054 
FQ:7339.450, am:0.176, pw:0.545, ps:4549.887 
FQ:7272.727, am:0.349, pw:0.560, ps:6271.782 
FQ:6896.552, am:0.351, pw:0.580, ps:7586.524 
FQ:7017.544, am:0.352, pw:0.570, ps:6937.784 
FQ:6956.522, am:0.352, pw:0.575, ps:7286.303 
FQ:6956.522, am:0.351, pw:0.580, ps:7663.406 
FQ:6896.552, am:0.352, pw:0.580, ps:7823.369 
FQ:7017.544, am:0.351, pw:0.570, ps:7089.892 
FQ:6956.522, am:0.354, pw:0.575, ps:7337.259 
FQ:7017.544, am:0.353, pw:0.570, ps:6942.026 
FQ:6956.522, am:0.352, pw:0.575, ps:7436.373 
FQ:6956.522, am:0.351, pw:0.580, ps:7617.356 
FQ:6896.552, am:0.353, pw:0.580, ps:7945.261 
FQ:6896.552, am:0.352, pw:0.580, ps:8010.823 
FQ:7017.544, am:0.356, pw:0.575, ps:7303.981 
FQ:7017.544, am:0.354, pw:0.575, ps:7435.913 
FQ:6956.522, am:0.356, pw:0.580, ps:7751.180 
FQ:7079.646, am:0.356, pw:0.570, ps:7042.577 
FQ:6956.522, am:0.359, pw:0.575, ps:7505.071 
FQ:7142.857, am:0.354, pw:0.570, ps:6892.620 
FQ:7142.857, am:0.356, pw:0.565, ps:6751.037 
FQ:6956.522, am:0.355, pw:0.580, ps:7662.681 
FQ:7207.207, am:0.354, pw:0.565, ps:6788.779 
FQ:7017.544, am:0.354, pw:0.570, ps:7134.229 
FQ:7142.857, am:0.354, pw:0.565, ps:6730.126 
FQ:7017.544, am:0.355, pw:0.570, ps:7269.058 
FQ:7017.544, am:0.354, pw:0.570, ps:7143.522 
FQ:7017.544, am:0.354, pw:0.575, ps:7569.167 
FQ:7079.646, am:0.356, pw:0.570, ps:7080.302 
FQ:7142.857, am:0.355, pw:0.565, ps:6849.946 
FQ:6956.522, am:0.353, pw:0.575, ps:7522.020 
FQ:6896.552, am:0.353, pw:0.580, ps:8118.921 
FQ:7017.544, am:0.356, pw:0.575, ps:7356.568 
