FQ:6011.730, am:0.454, pw:6.835, ps:12355.436 
FQ:6051.437, am:0.453, pw:6.630, ps:12139.347 
FQ:6042.296, am:0.453, pw:6.635, ps:12495.550 
FQ:6207.419, am:0.453, pw:6.625, ps:14257.503 
FQ:6202.723, am:0.456, pw:6.630, ps:14102.456 
FQ:6033.183, am:0.457, pw:6.650, ps:13759.976 
FQ:6056.018, am:0.457, pw:6.630, ps:14049.892 
FQ:6046.863, am:0.458, pw:6.635, ps:12383.251 
FQ:6046.863, am:0.457, pw:6.630, ps:12408.907 
FQ:6051.437, am:0.455, pw:6.630, ps:12451.165 
FQ:6056.018, am:0.456, pw:6.620, ps:12079.249 
FQ:6051.437, am:0.457, pw:6.625, ps:12432.512 
FQ:6216.831, am:0.456, pw:6.615, ps:14193.907 
FQ:6046.863, am:0.456, pw:6.630, ps:12555.353 
FQ:6056.018, am:0.454, pw:6.625, ps:13790.560 
FQ:6051.437, am:0.454, pw:6.625, ps:13335.190 
FQ:6060.606, am:0.454, pw:6.620, ps:13899.613 
FQ:6046.863, am:0.457, pw:6.630, ps:12448.827 
FQ:6221.548, am:0.456, pw:6.615, ps:14110.246 
FQ:6051.437, am:0.456, pw:6.630, ps:12457.697 
FQ:6216.831, am:0.455, pw:6.615, ps:14217.994 
FQ:6056.018, am:0.457, pw:6.625, ps:12456.071 
FQ:6056.018, am:0.457, pw:6.625, ps:12430.421 
FQ:6056.018, am:0.457, pw:6.620, ps:12685.299 
FQ:6069.803, am:0.456, pw:6.610, ps:14143.852 
FQ:6060.606, am:0.459, pw:6.620, ps:12419.802 
FQ:6065.201, am:0.462, pw:6.610, ps:13485.731 
FQ:6079.027, am:0.460, pw:6.600, ps:13945.846 
FQ:6074.412, am:0.458, pw:6.605, ps:14028.934 
FQ:6074.412, am:0.462, pw:6.605, ps:13946.736 
FQ:6060.606, am:0.453, pw:6.615, ps:12861.393 
FQ:6065.201, am:0.456, pw:6.610, ps:13001.587 
FQ:6065.201, am:0.456, pw:6.605, ps:12613.656 
FQ:6065.201, am:0.455, pw:6.610, ps:12942.082 
FQ:6083.650, am:0.455, pw:6.595, ps:14102.817 
FQ:6240.487, am:0.455, pw:6.595, ps:14237.697 
FQ:6074.412, am:0.463, pw:6.605, ps:13160.701 
FQ:6083.650, am:0.456, pw:6.595, ps:14114.034 
FQ:6065.201, am:0.458, pw:6.605, ps:12468.145 
FQ:6074.412, am:0.459, pw:6.605, ps:12450.415 
FQ:6069.803, am:0.458, pw:6.605, ps:12642.281 
FQ:6074.412, am:0.459, pw:6.605, ps:12458.377 
FQ:6069.803, am:0.459, pw:6.605, ps:12479.922 
FQ:6074.412, am:0.455, pw:6.600, ps:12578.536 
FQ:6079.027, am:0.460, pw:6.600, ps:12431.545 
FQ:6074.412, am:0.462, pw:6.595, ps:12665.542 
FQ:6069.803, am:0.461, pw:6.605, ps:12707.132 
FQ:6074.412, am:0.461, pw:6.605, ps:12419.456 
FQ:6079.027, am:0.463, pw:6.595, ps:13679.238 
FQ:6069.803, am:0.463, pw:6.605, ps:11894.117 
FQ:6134.969, am:0.440, pw:6.545, ps:14329.402 
FQ:6120.888, am:0.484, pw:6.555, ps:11410.565 
FQ:6125.574, am:0.482, pw:6.550, ps:11453.346 
FQ:6074.412, am:0.484, pw:6.600, ps:11236.369 
FQ:6079.027, am:0.455, pw:6.600, ps:11944.719 
FQ:6083.650, am:0.455, pw:6.590, ps:11606.385 
FQ:6074.412, am:0.455, pw:6.605, ps:12545.135 
FQ:6088.280, am:0.456, pw:6.585, ps:13936.604 
FQ:6250.000, am:0.458, pw:6.580, ps:14174.828 
FQ:6088.280, am:0.458, pw:6.590, ps:13830.711 
FQ:6250.000, am:0.459, pw:6.580, ps:14122.255 
FQ:6088.280, am:0.459, pw:6.585, ps:13176.298 
FQ:6088.280, am:0.459, pw:6.590, ps:11495.185 
FQ:6083.650, am:0.459, pw:6.595, ps:12220.858 
FQ:6106.870, am:0.461, pw:6.570, ps:14048.927 
FQ:6102.212, am:0.458, pw:6.575, ps:14028.660 
FQ:6102.212, am:0.459, pw:6.570, ps:11821.023 
FQ:6106.870, am:0.454, pw:6.570, ps:12074.358 
FQ:6092.917, am:0.455, pw:6.580, ps:13132.362 
FQ:6088.280, am:0.458, pw:6.590, ps:12647.130 
FQ:6092.917, am:0.459, pw:6.585, ps:13026.412 
FQ:6088.280, am:0.460, pw:6.585, ps:13353.865 
FQ:6097.561, am:0.460, pw:6.580, ps:13005.266 
FQ:6116.208, am:0.458, pw:6.565, ps:13366.222 
FQ:6083.650, am:0.464, pw:6.595, ps:11816.129 
FQ:6116.208, am:0.466, pw:6.560, ps:12829.744 
FQ:6088.280, am:0.463, pw:6.585, ps:12130.373 
FQ:6149.116, am:0.473, pw:6.525, ps:11953.930 
FQ:6106.870, am:0.473, pw:6.570, ps:11251.839 
FQ:6149.116, am:0.473, pw:6.525, ps:11655.705 
FQ:6088.280, am:0.455, pw:6.590, ps:11322.175 
FQ:6125.574, am:0.458, pw:6.550, ps:13340.321 
FQ:6088.280, am:0.455, pw:6.590, ps:11895.310 
FQ:6125.574, am:0.457, pw:6.550, ps:13963.053 
FQ:6088.280, am:0.459, pw:6.585, ps:11869.760 
FQ:6111.536, am:0.461, pw:6.560, ps:11883.153 
FQ:6088.280, am:0.460, pw:6.590, ps:12511.195 
FQ:6130.268, am:0.460, pw:6.540, ps:13608.147 
FQ:6116.208, am:0.460, pw:6.560, ps:12405.370 
FQ:6116.208, am:0.461, pw:6.560, ps:12542.570 
FQ:6116.208, am:0.458, pw:6.560, ps:12484.907 
FQ:6130.268, am:0.459, pw:6.550, ps:14152.868 
FQ:6116.208, am:0.457, pw:6.555, ps:12761.842 
FQ:6120.888, am:0.461, pw:6.555, ps:12748.332 
FQ:5977.011, am:0.458, pw:6.545, ps:14128.554 
FQ:6134.969, am:0.461, pw:6.540, ps:13790.516 
FQ:6125.574, am:0.461, pw:6.550, ps:12096.402 
FQ:6130.268, am:0.460, pw:6.545, ps:11917.101 
FQ:6130.268, am:0.462, pw:6.545, ps:12392.357 
FQ:6120.888, am:0.462, pw:6.550, ps:11765.394 
FQ:6278.714, am:0.459, pw:6.555, ps:13472.120 
FQ:6130.268, am:0.460, pw:6.540, ps:12618.751 
FQ:6120.888, am:0.458, pw:6.550, ps:11769.530 
FQ:6116.208, am:0.466, pw:6.560, ps:11515.901 
FQ:6153.846, am:0.467, pw:6.525, ps:11910.831 
FQ:5981.595, am:0.470, pw:6.540, ps:13065.628 
