FQ:5714.286, am:0.516, pw:0.880, ps:13731.912 
FQ:5747.126, am:0.515, pw:0.875, ps:13505.767 
FQ:5747.126, am:0.515, pw:0.875, ps:13560.056 
FQ:5747.126, am:0.517, pw:0.875, ps:12722.839 
FQ:6896.552, am:0.517, pw:0.870, ps:14638.319 
FQ:5747.126, am:0.514, pw:0.870, ps:13225.181 
FQ:5747.126, am:0.515, pw:0.870, ps:13407.847 
FQ:5780.347, am:0.517, pw:0.870, ps:14343.741 
FQ:5780.347, am:0.517, pw:0.870, ps:14083.961 
FQ:5780.347, am:0.516, pw:0.870, ps:13578.809 
FQ:6936.416, am:0.517, pw:0.870, ps:14576.800 
FQ:5780.347, am:0.514, pw:0.870, ps:13507.026 
FQ:5780.347, am:0.515, pw:0.870, ps:13153.688 
FQ:5780.347, am:0.516, pw:0.870, ps:13031.587 
FQ:5780.347, am:0.515, pw:0.870, ps:13207.866 
FQ:5780.347, am:0.515, pw:0.870, ps:13059.764 
FQ:5780.347, am:0.515, pw:0.865, ps:13758.001 
FQ:5780.347, am:0.515, pw:0.870, ps:13208.419 
FQ:5780.347, am:0.514, pw:0.870, ps:13071.801 
FQ:5780.347, am:0.515, pw:0.865, ps:13385.877 
FQ:5780.347, am:0.514, pw:0.870, ps:13409.210 
FQ:5780.347, am:0.515, pw:0.870, ps:13530.793 
FQ:5780.347, am:0.515, pw:0.870, ps:13352.795 
FQ:5780.347, am:0.514, pw:0.870, ps:13554.560 
FQ:6976.744, am:0.515, pw:0.865, ps:14599.687 
FQ:5780.347, am:0.514, pw:0.870, ps:13493.924 
FQ:5813.953, am:0.515, pw:0.870, ps:13926.496 
FQ:5813.953, am:0.516, pw:0.865, ps:14283.170 
FQ:5813.953, am:0.516, pw:0.865, ps:14349.089 
FQ:6976.744, am:0.516, pw:0.865, ps:14503.134 
FQ:5780.347, am:0.515, pw:0.865, ps:13642.572 
FQ:5813.953, am:0.515, pw:0.865, ps:14029.584 
FQ:5847.953, am:0.515, pw:0.865, ps:14314.042 
FQ:5780.347, am:0.513, pw:0.870, ps:13246.116 
FQ:5813.953, am:0.515, pw:0.860, ps:14262.299 
FQ:6976.744, am:0.516, pw:0.865, ps:14525.717 
FQ:6976.744, am:0.515, pw:0.865, ps:14723.529 
FQ:5813.953, am:0.515, pw:0.865, ps:13032.855 
FQ:5813.953, am:0.514, pw:0.865, ps:13477.061 
FQ:6976.744, am:0.516, pw:0.865, ps:14627.687 
FQ:7017.544, am:0.515, pw:0.860, ps:14656.947 
FQ:6976.744, am:0.515, pw:0.860, ps:14628.075 
FQ:5847.953, am:0.516, pw:0.860, ps:14174.726 
FQ:6976.744, am:0.516, pw:0.860, ps:14440.700 
FQ:5813.953, am:0.514, pw:0.865, ps:13306.909 
FQ:6976.744, am:0.515, pw:0.860, ps:14699.557 
FQ:7017.544, am:0.514, pw:0.855, ps:14735.713 
FQ:5813.953, am:0.515, pw:0.865, ps:14025.097 
FQ:5813.953, am:0.514, pw:0.865, ps:13071.736 
FQ:7017.544, am:0.516, pw:0.860, ps:14621.951 
FQ:5780.347, am:0.514, pw:0.865, ps:13547.808 
FQ:5813.953, am:0.514, pw:0.865, ps:13537.842 
FQ:5813.953, am:0.515, pw:0.865, ps:13064.818 
FQ:5813.953, am:0.514, pw:0.860, ps:13122.405 
FQ:7017.544, am:0.516, pw:0.860, ps:14655.949 
FQ:5813.953, am:0.515, pw:0.865, ps:13583.120 
FQ:5813.953, am:0.514, pw:0.865, ps:13447.892 
FQ:5813.953, am:0.515, pw:0.860, ps:13770.805 
FQ:5813.953, am:0.515, pw:0.865, ps:13226.724 
FQ:5813.953, am:0.514, pw:0.860, ps:13300.879 
FQ:5813.953, am:0.514, pw:0.865, ps:13546.942 
FQ:5847.953, am:0.514, pw:0.860, ps:13609.609 
FQ:5847.953, am:0.516, pw:0.860, ps:12736.908 
FQ:5813.953, am:0.516, pw:0.865, ps:13013.494 
FQ:5847.953, am:0.514, pw:0.865, ps:13478.717 
FQ:7058.824, am:0.515, pw:0.860, ps:14709.603 
FQ:5847.953, am:0.516, pw:0.860, ps:14226.519 
FQ:5813.953, am:0.514, pw:0.860, ps:13502.980 
FQ:7058.824, am:0.515, pw:0.860, ps:14569.559 
FQ:5847.953, am:0.514, pw:0.865, ps:13344.102 
