FQ:5000.000, am:0.449, pw:0.805, ps:7119.868 
FQ:5095.541, am:0.452, pw:0.805, ps:6863.817 
FQ:5000.000, am:0.452, pw:0.805, ps:7176.716 
FQ:5882.353, am:0.446, pw:0.805, ps:7140.857 
FQ:5847.953, am:0.450, pw:0.810, ps:7099.613 
FQ:5988.024, am:0.444, pw:0.850, ps:6356.655 
FQ:4968.944, am:0.447, pw:0.805, ps:7160.928 
FQ:5095.541, am:0.455, pw:0.800, ps:6990.517 
FQ:4968.944, am:0.448, pw:0.805, ps:7126.830 
FQ:5128.205, am:0.451, pw:0.795, ps:7093.867 
FQ:4968.944, am:0.449, pw:0.805, ps:7157.209 
FQ:4968.944, am:0.449, pw:0.805, ps:7191.077 
FQ:4968.944, am:0.450, pw:0.805, ps:7143.404 
FQ:5917.160, am:0.449, pw:0.805, ps:7139.540 
FQ:5000.000, am:0.447, pw:0.800, ps:7195.174 
FQ:4968.944, am:0.447, pw:0.800, ps:7153.323 
FQ:5000.000, am:0.449, pw:0.805, ps:7172.674 
FQ:4968.944, am:0.453, pw:0.805, ps:7064.136 
FQ:4968.944, am:0.449, pw:0.805, ps:7106.636 
FQ:4968.944, am:0.444, pw:0.800, ps:7249.102 
FQ:5000.000, am:0.445, pw:0.800, ps:7224.191 
FQ:5095.541, am:0.449, pw:0.795, ps:7225.498 
FQ:5128.205, am:0.452, pw:0.790, ps:6998.336 
FQ:5095.541, am:0.452, pw:0.795, ps:7113.373 
FQ:5128.205, am:0.451, pw:0.795, ps:6960.029 
FQ:5161.290, am:0.449, pw:0.790, ps:6857.348 
FQ:5000.000, am:0.450, pw:0.800, ps:7118.876 
FQ:5000.000, am:0.447, pw:0.800, ps:7151.951 
FQ:5031.447, am:0.447, pw:0.800, ps:7187.205 
FQ:5000.000, am:0.447, pw:0.795, ps:7161.332 
FQ:5161.290, am:0.452, pw:0.790, ps:6863.033 
FQ:5000.000, am:0.448, pw:0.795, ps:7135.312 
FQ:5000.000, am:0.448, pw:0.800, ps:7142.182 
FQ:5000.000, am:0.448, pw:0.800, ps:7094.016 
FQ:4968.944, am:0.449, pw:0.800, ps:7091.218 
FQ:5031.447, am:0.445, pw:0.795, ps:7149.250 
FQ:5095.541, am:0.446, pw:0.785, ps:7242.015 
FQ:5031.447, am:0.447, pw:0.795, ps:7113.993 
FQ:5000.000, am:0.450, pw:0.800, ps:7042.354 
FQ:5031.447, am:0.445, pw:0.800, ps:7164.487 
FQ:5000.000, am:0.452, pw:0.800, ps:6985.754 
FQ:5161.290, am:0.453, pw:0.785, ps:6935.593 
FQ:5031.447, am:0.442, pw:0.795, ps:7091.827 
FQ:5161.290, am:0.411, pw:0.780, ps:7459.850 
FQ:5847.953, am:0.465, pw:0.810, ps:6814.341 
FQ:5128.205, am:0.462, pw:0.795, ps:6806.492 
FQ:5031.447, am:0.450, pw:0.795, ps:6996.014 
FQ:5228.758, am:0.447, pw:0.780, ps:6933.961 
FQ:5031.447, am:0.449, pw:0.795, ps:7003.352 
FQ:5031.447, am:0.448, pw:0.795, ps:7039.974 
FQ:5031.447, am:0.445, pw:0.795, ps:7061.238 
FQ:5194.805, am:0.444, pw:0.785, ps:6783.894 
FQ:5031.447, am:0.454, pw:0.795, ps:6915.258 
FQ:5194.805, am:0.452, pw:0.785, ps:6900.778 
FQ:5031.447, am:0.449, pw:0.790, ps:6941.512 
FQ:5161.290, am:0.450, pw:0.780, ps:7009.796 
FQ:5031.447, am:0.448, pw:0.790, ps:7078.396 
FQ:5031.447, am:0.448, pw:0.790, ps:7010.978 
FQ:5063.291, am:0.449, pw:0.790, ps:7050.442 
FQ:5031.447, am:0.447, pw:0.795, ps:6993.550 
FQ:5263.158, am:0.439, pw:0.775, ps:6975.599 
FQ:5063.291, am:0.442, pw:0.790, ps:7143.635 
FQ:5194.805, am:0.453, pw:0.780, ps:7079.566 
FQ:5228.758, am:0.443, pw:0.780, ps:6847.490 
FQ:5228.758, am:0.441, pw:0.785, ps:6654.596 
FQ:5263.158, am:0.431, pw:0.775, ps:6976.841 
FQ:6211.180, am:0.473, pw:0.810, ps:6805.722 
FQ:5000.000, am:0.482, pw:0.825, ps:6511.209 
FQ:5000.000, am:0.444, pw:0.795, ps:7300.992 
FQ:5063.291, am:0.441, pw:0.795, ps:8176.612 
FQ:5847.953, am:0.470, pw:0.810, ps:6882.893 
FQ:5128.205, am:0.457, pw:0.795, ps:7001.813 
FQ:4968.944, am:0.451, pw:0.805, ps:6950.698 
