FQ:6060.606, am:0.322, pw:2.655, ps:11034.703 
FQ:6118.547, am:0.321, pw:2.630, ps:13231.047 
FQ:6072.106, am:0.321, pw:2.650, ps:11107.209 
FQ:6095.238, am:0.327, pw:2.640, ps:10878.328 
FQ:6106.870, am:0.322, pw:2.635, ps:11022.492 
FQ:6118.547, am:0.319, pw:2.630, ps:11151.136 
FQ:6118.547, am:0.321, pw:2.625, ps:11053.793 
FQ:6106.870, am:0.323, pw:2.635, ps:11514.544 
FQ:6118.547, am:0.322, pw:2.625, ps:11081.790 
FQ:6130.268, am:0.322, pw:2.625, ps:11056.009 
FQ:6153.846, am:0.323, pw:2.615, ps:11057.534 
FQ:6130.268, am:0.324, pw:2.620, ps:11027.472 
FQ:6142.035, am:0.325, pw:2.610, ps:10986.084 
FQ:5791.506, am:0.323, pw:2.605, ps:13290.789 
FQ:6165.703, am:0.325, pw:2.605, ps:12309.698 
FQ:6177.606, am:0.325, pw:2.605, ps:13299.164 
FQ:6165.703, am:0.321, pw:2.610, ps:11143.500 
FQ:6142.035, am:0.324, pw:2.615, ps:10554.654 
FQ:6177.606, am:0.324, pw:2.605, ps:11069.514 
FQ:6189.555, am:0.323, pw:2.600, ps:13389.307 
FQ:6153.846, am:0.325, pw:2.610, ps:10404.312 
FQ:6177.606, am:0.325, pw:2.600, ps:11897.563 
FQ:6177.606, am:0.324, pw:2.605, ps:11058.992 
FQ:5813.953, am:0.321, pw:2.595, ps:13113.557 
FQ:6201.550, am:0.324, pw:2.595, ps:13313.348 
FQ:5802.708, am:0.326, pw:2.595, ps:12270.700 
FQ:6177.606, am:0.324, pw:2.605, ps:11072.559 
FQ:6201.550, am:0.326, pw:2.595, ps:13267.737 
FQ:6177.606, am:0.323, pw:2.605, ps:11056.374 
FQ:6213.592, am:0.325, pw:2.595, ps:13298.387 
FQ:6189.555, am:0.325, pw:2.595, ps:11014.037 
FQ:6189.555, am:0.324, pw:2.600, ps:11052.003 
FQ:6201.550, am:0.325, pw:2.595, ps:11067.624 
FQ:6189.555, am:0.329, pw:2.595, ps:10944.234 
FQ:6201.550, am:0.327, pw:2.595, ps:10995.284 
FQ:6201.550, am:0.323, pw:2.595, ps:11129.598 
FQ:6201.550, am:0.321, pw:2.590, ps:11564.826 
FQ:6189.555, am:0.331, pw:2.600, ps:10853.195 
FQ:6189.555, am:0.324, pw:2.595, ps:11087.814 
FQ:6201.550, am:0.320, pw:2.595, ps:11175.180 
FQ:5825.243, am:0.329, pw:2.590, ps:11843.951 
FQ:6201.550, am:0.325, pw:2.595, ps:11021.268 
FQ:6201.550, am:0.320, pw:2.595, ps:11480.419 
FQ:6201.550, am:0.323, pw:2.590, ps:11796.496 
FQ:6201.550, am:0.327, pw:2.595, ps:10980.465 
FQ:6201.550, am:0.323, pw:2.590, ps:11101.352 
FQ:6225.681, am:0.321, pw:2.585, ps:13488.135 
FQ:5825.243, am:0.327, pw:2.585, ps:12247.925 
FQ:5836.576, am:0.324, pw:2.580, ps:13019.742 
FQ:6213.592, am:0.325, pw:2.590, ps:11040.642 
FQ:6213.592, am:0.323, pw:2.590, ps:11107.187 
FQ:5836.576, am:0.323, pw:2.585, ps:12005.840 
FQ:6201.550, am:0.325, pw:2.595, ps:11044.391 
FQ:6237.817, am:0.324, pw:2.580, ps:13329.815 
FQ:6201.550, am:0.324, pw:2.590, ps:11092.076 
FQ:5836.576, am:0.325, pw:2.585, ps:12307.246 
FQ:6213.592, am:0.321, pw:2.590, ps:11195.438 
FQ:6213.592, am:0.326, pw:2.585, ps:11062.814 
FQ:6213.592, am:0.325, pw:2.590, ps:11064.840 
FQ:6213.592, am:0.326, pw:2.590, ps:11034.665 
FQ:5836.576, am:0.325, pw:2.580, ps:12715.788 
FQ:6213.592, am:0.325, pw:2.585, ps:11036.049 
FQ:6213.592, am:0.324, pw:2.590, ps:11100.817 
FQ:6237.817, am:0.324, pw:2.580, ps:13381.117 
FQ:6213.592, am:0.323, pw:2.590, ps:11100.812 
FQ:6225.681, am:0.323, pw:2.585, ps:11139.778 
FQ:6225.681, am:0.323, pw:2.585, ps:11109.547 
FQ:6225.681, am:0.327, pw:2.580, ps:11038.906 
FQ:5859.375, am:0.327, pw:2.575, ps:13059.850 
FQ:5836.576, am:0.326, pw:2.575, ps:12228.415 
FQ:6225.681, am:0.325, pw:2.585, ps:11109.522 
FQ:5836.576, am:0.326, pw:2.580, ps:11857.773 
FQ:6225.681, am:0.323, pw:2.585, ps:11368.333 
FQ:5847.953, am:0.324, pw:2.575, ps:12364.380 
FQ:6225.681, am:0.324, pw:2.580, ps:11126.793 
FQ:6225.681, am:0.324, pw:2.585, ps:11111.261 
FQ:6225.681, am:0.325, pw:2.580, ps:11082.108 
FQ:5859.375, am:0.326, pw:2.575, ps:13153.282 
FQ:6213.592, am:0.325, pw:2.580, ps:10590.293 
FQ:5859.375, am:0.326, pw:2.575, ps:12860.820 
FQ:6237.817, am:0.324, pw:2.580, ps:10567.896 
FQ:6250.000, am:0.326, pw:2.575, ps:13325.767 
FQ:6250.000, am:0.324, pw:2.570, ps:13388.056 
FQ:5870.841, am:0.326, pw:2.575, ps:13261.688 
FQ:5847.953, am:0.325, pw:2.580, ps:11103.710 
FQ:6250.000, am:0.326, pw:2.575, ps:13356.193 
FQ:5847.953, am:0.327, pw:2.580, ps:11051.958 
FQ:6237.817, am:0.327, pw:2.580, ps:11012.419 
FQ:5859.375, am:0.324, pw:2.575, ps:11423.575 
FQ:6237.817, am:0.326, pw:2.580, ps:11055.920 
FQ:6237.817, am:0.326, pw:2.580, ps:10448.837 
FQ:6225.681, am:0.325, pw:2.580, ps:11055.919 
