FQ:4494.382, am:0.170, pw:0.890, ps:9174.770 
FQ:5911.330, am:1.579, pw:5.095, ps:15218.157 
FQ:5917.160, am:1.580, pw:5.085, ps:15346.252 
FQ:5911.330, am:1.578, pw:5.090, ps:15157.973 
FQ:5917.160, am:1.576, pw:5.085, ps:15210.153 
FQ:5911.330, am:1.575, pw:5.090, ps:15146.461 
FQ:5917.160, am:1.576, pw:5.085, ps:15223.417 
FQ:5923.001, am:1.577, pw:5.080, ps:15171.383 
FQ:5917.160, am:1.579, pw:5.085, ps:15182.746 
FQ:5923.001, am:1.578, pw:5.080, ps:15254.959 
FQ:5923.001, am:1.577, pw:5.085, ps:15514.564 
FQ:5917.160, am:1.577, pw:5.085, ps:15078.052 
FQ:5928.854, am:1.570, pw:5.080, ps:15009.679 
FQ:5917.160, am:1.570, pw:5.085, ps:15318.721 
FQ:6120.434, am:1.569, pw:5.085, ps:15623.278 
FQ:5917.160, am:1.569, pw:5.085, ps:15162.488 
FQ:5923.001, am:1.577, pw:5.080, ps:15196.758 
FQ:6120.434, am:1.577, pw:5.085, ps:15561.527 
FQ:5923.001, am:1.578, pw:5.080, ps:15126.028 
FQ:5923.001, am:1.578, pw:5.080, ps:15155.071 
FQ:6114.398, am:1.577, pw:5.085, ps:15556.194 
FQ:5923.001, am:1.577, pw:5.080, ps:15487.333 
FQ:5923.001, am:1.576, pw:5.080, ps:15144.835 
FQ:5928.854, am:1.577, pw:5.080, ps:14958.227 
FQ:5923.001, am:1.578, pw:5.080, ps:15192.957 
FQ:5928.854, am:1.570, pw:5.075, ps:15214.392 
FQ:5928.854, am:1.571, pw:5.075, ps:15301.691 
FQ:5928.854, am:1.570, pw:5.075, ps:15181.351 
FQ:5928.854, am:1.569, pw:5.075, ps:15205.267 
FQ:5928.854, am:1.577, pw:5.075, ps:15147.472 
FQ:5934.718, am:1.578, pw:5.075, ps:14928.975 
FQ:5934.718, am:1.578, pw:5.070, ps:15073.005 
FQ:6120.434, am:1.579, pw:5.080, ps:15554.006 
FQ:5940.594, am:1.578, pw:5.070, ps:15112.141 
FQ:5934.718, am:1.579, pw:5.070, ps:14970.815 
FQ:5946.482, am:1.581, pw:5.065, ps:15125.778 
FQ:5940.594, am:1.581, pw:5.065, ps:15142.530 
FQ:5940.594, am:1.581, pw:5.065, ps:14986.513 
FQ:5940.594, am:1.574, pw:5.070, ps:15043.625 
FQ:6132.542, am:1.571, pw:5.075, ps:15651.424 
FQ:5934.718, am:1.572, pw:5.075, ps:15602.254 
FQ:5940.594, am:1.575, pw:5.065, ps:15151.137 
FQ:5940.594, am:1.582, pw:5.065, ps:14937.617 
FQ:6126.482, am:1.580, pw:5.075, ps:15548.436 
FQ:5934.718, am:1.581, pw:5.070, ps:15244.566 
FQ:6132.542, am:1.582, pw:5.075, ps:15548.215 
FQ:5934.718, am:1.580, pw:5.070, ps:15347.208 
FQ:6132.542, am:1.581, pw:5.070, ps:15561.652 
FQ:5940.594, am:1.581, pw:5.075, ps:15531.573 
FQ:5940.594, am:1.580, pw:5.070, ps:15190.478 
FQ:5946.482, am:1.583, pw:5.065, ps:15072.707 
FQ:5934.718, am:1.575, pw:5.070, ps:15592.603 
FQ:5940.594, am:1.574, pw:5.065, ps:15162.914 
FQ:5940.594, am:1.575, pw:5.065, ps:15332.978 
FQ:5940.594, am:1.576, pw:5.065, ps:15300.812 
FQ:5940.594, am:1.586, pw:5.065, ps:15353.159 
FQ:5940.594, am:1.583, pw:5.065, ps:15414.700 
FQ:6138.614, am:1.582, pw:5.065, ps:15568.934 
FQ:5946.482, am:1.584, pw:5.060, ps:15114.687 
FQ:5946.482, am:1.584, pw:5.060, ps:15124.611 
FQ:6138.614, am:1.583, pw:5.065, ps:15541.152 
FQ:5946.482, am:1.584, pw:5.060, ps:15245.554 
FQ:6144.698, am:1.583, pw:5.070, ps:15569.568 
FQ:5946.482, am:1.584, pw:5.060, ps:15166.536 
FQ:6138.614, am:1.577, pw:5.065, ps:15623.999 
FQ:6144.698, am:1.577, pw:5.065, ps:15656.502 
FQ:5946.482, am:1.577, pw:5.065, ps:15510.721 
FQ:6144.698, am:1.578, pw:5.065, ps:15635.854 
FQ:5952.381, am:1.587, pw:5.060, ps:15181.671 
FQ:5952.381, am:1.583, pw:5.055, ps:15141.261 
FQ:5952.381, am:1.585, pw:5.060, ps:15080.821 
FQ:5952.381, am:1.584, pw:5.055, ps:15170.210 
FQ:5958.292, am:1.586, pw:5.050, ps:15105.684 
FQ:5964.215, am:1.586, pw:5.050, ps:15188.829 
FQ:6144.698, am:1.587, pw:5.065, ps:15559.410 
FQ:5958.292, am:1.586, pw:5.050, ps:15099.735 
FQ:5952.381, am:1.587, pw:5.055, ps:15223.052 
FQ:5952.381, am:1.578, pw:5.055, ps:15308.248 
FQ:5952.381, am:1.580, pw:5.065, ps:15524.729 
FQ:5952.381, am:1.578, pw:5.060, ps:15605.911 
FQ:5958.292, am:1.577, pw:5.050, ps:15324.444 
FQ:5946.482, am:1.588, pw:5.060, ps:15450.658 
FQ:6144.698, am:1.587, pw:5.060, ps:15552.559 
FQ:5964.215, am:1.585, pw:5.050, ps:15175.616 
FQ:5952.381, am:1.588, pw:5.055, ps:15327.486 
FQ:5952.381, am:1.585, pw:5.055, ps:15227.779 
FQ:5958.292, am:1.586, pw:5.055, ps:15253.263 
FQ:5952.381, am:1.578, pw:5.055, ps:15406.098 
FQ:5964.215, am:1.579, pw:5.050, ps:15235.798 
FQ:5952.381, am:1.578, pw:5.055, ps:15319.146 
FQ:5958.292, am:1.579, pw:5.050, ps:15291.237 
