FQ:6324.111, am:0.536, pw:2.585, ps:5355.813 
FQ:6361.829, am:0.536, pw:2.580, ps:5365.641 
FQ:6374.502, am:0.531, pw:2.580, ps:5352.612 
FQ:6172.840, am:0.530, pw:2.580, ps:5114.159 
FQ:6172.840, am:0.529, pw:2.575, ps:4972.715 
FQ:6147.541, am:0.529, pw:2.575, ps:5335.801 
FQ:6172.840, am:0.528, pw:2.575, ps:5205.814 
FQ:6185.567, am:0.528, pw:2.575, ps:4957.779 
FQ:6185.567, am:0.530, pw:2.570, ps:4984.337 
FQ:6147.541, am:0.531, pw:2.580, ps:5408.204 
FQ:6160.164, am:0.530, pw:2.575, ps:5320.199 
FQ:6185.567, am:0.532, pw:2.575, ps:4927.357 
FQ:6198.347, am:0.532, pw:2.565, ps:4984.519 
FQ:6438.632, am:0.530, pw:2.575, ps:5408.500 
FQ:6147.541, am:0.530, pw:2.580, ps:5420.964 
FQ:6198.347, am:0.530, pw:2.570, ps:4941.708 
FQ:6198.347, am:0.533, pw:2.560, ps:4979.682 
FQ:6211.180, am:0.531, pw:2.560, ps:4974.818 
FQ:6147.541, am:0.531, pw:2.580, ps:5405.851 
FQ:5982.906, am:0.533, pw:2.570, ps:5254.727 
FQ:6211.180, am:0.534, pw:2.560, ps:4949.800 
FQ:6224.066, am:0.530, pw:2.570, ps:5104.220 
FQ:6198.347, am:0.531, pw:2.570, ps:5326.971 
FQ:6211.180, am:0.532, pw:2.490, ps:5431.934 
FQ:5932.203, am:0.529, pw:2.570, ps:5357.314 
FQ:6211.180, am:0.530, pw:2.560, ps:4944.779 
FQ:6224.066, am:0.531, pw:2.565, ps:4948.667 
FQ:6237.006, am:0.529, pw:2.570, ps:5029.416 
FQ:6224.066, am:0.531, pw:2.570, ps:5397.933 
FQ:7079.646, am:0.531, pw:0.570, ps:8198.660 
FQ:6211.180, am:0.531, pw:2.570, ps:4934.867 
FQ:6237.006, am:0.531, pw:2.500, ps:5404.986 
FQ:5944.798, am:0.530, pw:2.570, ps:5225.335 
FQ:6211.180, am:0.530, pw:2.555, ps:4992.068 
FQ:6224.066, am:0.532, pw:2.560, ps:4964.522 
FQ:6250.000, am:0.529, pw:2.565, ps:5089.820 
FQ:6250.000, am:0.530, pw:2.480, ps:5465.270 
FQ:6224.066, am:0.530, pw:2.555, ps:4996.891 
FQ:6237.006, am:0.531, pw:2.500, ps:5425.549 
FQ:6237.006, am:0.529, pw:2.565, ps:4943.921 
