FQ:6302.844, am:1.798, pw:6.570, ps:10999.682 
FQ:6230.530, am:1.823, pw:6.500, ps:11078.484 
FQ:6235.386, am:1.815, pw:6.495, ps:11033.329 
FQ:6225.681, am:1.814, pw:6.495, ps:10852.173 
FQ:6230.530, am:1.815, pw:6.495, ps:11145.720 
FQ:6230.530, am:1.814, pw:6.495, ps:10919.103 
FQ:6079.501, am:1.826, pw:6.500, ps:10835.655 
FQ:6084.243, am:1.826, pw:6.495, ps:10837.386 
FQ:6235.386, am:1.828, pw:6.500, ps:10830.769 
FQ:6230.530, am:1.816, pw:6.500, ps:10900.998 
FQ:6220.840, am:1.807, pw:6.510, ps:10853.555 
FQ:6220.840, am:1.805, pw:6.510, ps:11063.004 
FQ:6216.006, am:1.804, pw:6.510, ps:11307.650 
FQ:6220.840, am:1.804, pw:6.510, ps:10972.578 
FQ:6220.840, am:1.804, pw:6.510, ps:10832.506 
FQ:6225.681, am:1.804, pw:6.505, ps:10866.487 
FQ:6220.840, am:1.804, pw:6.505, ps:10855.495 
FQ:6220.840, am:1.817, pw:6.505, ps:11323.118 
FQ:6216.006, am:1.817, pw:6.510, ps:10749.365 
FQ:6216.006, am:1.817, pw:6.505, ps:10899.016 
FQ:6225.681, am:1.807, pw:6.500, ps:11058.541 
FQ:6220.840, am:1.805, pw:6.510, ps:11183.096 
FQ:6225.681, am:1.807, pw:6.505, ps:11394.630 
FQ:6220.840, am:1.806, pw:6.510, ps:10882.084 
FQ:6220.840, am:1.818, pw:6.510, ps:11115.454 
FQ:6216.006, am:1.818, pw:6.510, ps:10757.310 
FQ:6070.039, am:1.818, pw:6.500, ps:10773.831 
FQ:6074.766, am:1.807, pw:6.505, ps:10875.795 
FQ:6230.530, am:1.807, pw:6.500, ps:10873.957 
FQ:6225.681, am:1.808, pw:6.505, ps:10812.395 
FQ:6225.681, am:1.809, pw:6.500, ps:11105.322 
FQ:6070.039, am:1.810, pw:6.500, ps:10850.590 
FQ:6235.386, am:1.811, pw:6.500, ps:10874.919 
FQ:6225.681, am:1.810, pw:6.505, ps:10885.241 
FQ:6079.501, am:1.810, pw:6.500, ps:10877.637 
FQ:6074.766, am:1.821, pw:6.500, ps:10768.024 
FQ:6230.530, am:1.821, pw:6.500, ps:10778.072 
FQ:6225.681, am:1.822, pw:6.505, ps:10762.062 
FQ:6230.530, am:1.810, pw:6.500, ps:10888.660 
FQ:6230.530, am:1.812, pw:6.490, ps:11443.599 
FQ:6230.530, am:1.810, pw:6.505, ps:10895.511 
FQ:6230.530, am:1.810, pw:6.490, ps:11442.894 
FQ:6235.386, am:1.833, pw:6.495, ps:10816.786 
FQ:6230.530, am:1.832, pw:6.500, ps:10894.733 
FQ:6187.162, am:1.811, pw:6.540, ps:10881.109 
FQ:6220.840, am:1.810, pw:6.510, ps:10892.759 
FQ:6225.681, am:1.811, pw:6.505, ps:10885.920 
FQ:6225.681, am:1.812, pw:6.505, ps:10885.697 
FQ:6230.530, am:1.824, pw:6.505, ps:10814.082 
FQ:6074.766, am:1.822, pw:6.505, ps:10821.075 
FQ:6225.681, am:1.825, pw:6.505, ps:10817.149 
FQ:6230.530, am:1.811, pw:6.500, ps:11089.601 
FQ:6230.530, am:1.811, pw:6.500, ps:10895.922 
FQ:6235.386, am:1.813, pw:6.505, ps:10896.756 
FQ:6172.840, am:1.758, pw:6.565, ps:10446.091 
FQ:6134.969, am:1.772, pw:6.590, ps:11140.274 
FQ:6149.116, am:1.780, pw:6.575, ps:11013.713 
FQ:6172.840, am:1.782, pw:6.555, ps:10770.629 
FQ:6168.080, am:1.771, pw:6.560, ps:10942.081 
FQ:6182.380, am:1.773, pw:6.545, ps:10837.890 
FQ:6172.840, am:1.774, pw:6.560, ps:11255.085 
FQ:6187.162, am:1.774, pw:6.540, ps:11004.665 
FQ:6191.950, am:1.789, pw:6.540, ps:10754.152 
FQ:6191.950, am:1.791, pw:6.540, ps:10782.725 
FQ:6187.162, am:1.790, pw:6.540, ps:10756.604 
FQ:6201.550, am:1.780, pw:6.535, ps:10858.443 
FQ:6196.747, am:1.783, pw:6.530, ps:10820.003 
FQ:6201.550, am:1.787, pw:6.530, ps:10815.643 
FQ:6201.550, am:1.785, pw:6.525, ps:10807.790 
FQ:6206.362, am:1.787, pw:6.525, ps:10869.998 
FQ:6211.180, am:1.788, pw:6.520, ps:10870.752 
FQ:6211.180, am:1.788, pw:6.525, ps:10874.772 
FQ:6060.606, am:1.789, pw:6.520, ps:10876.148 
