FQ:6230.032, am:0.351, pw:6.370, ps:8036.677 
FQ:7207.207, am:0.350, pw:0.560, ps:7108.439 
FQ:6204.082, am:0.351, pw:6.215, ps:8090.346 
FQ:7407.407, am:0.349, pw:0.545, ps:6277.107 
FQ:6214.227, am:0.350, pw:6.210, ps:8153.849 
FQ:7407.407, am:0.345, pw:0.545, ps:6159.979 
FQ:6219.313, am:0.348, pw:6.215, ps:8229.021 
FQ:7272.727, am:0.344, pw:0.555, ps:6791.406 
FQ:6224.406, am:0.350, pw:6.215, ps:8201.525 
FQ:6219.313, am:0.351, pw:6.205, ps:8060.808 
FQ:7272.727, am:0.346, pw:0.555, ps:6940.346 
FQ:6224.406, am:0.349, pw:6.210, ps:8198.020 
FQ:7272.727, am:0.346, pw:0.560, ps:6878.390 
FQ:6224.406, am:0.351, pw:6.220, ps:8157.507 
FQ:7142.857, am:0.348, pw:0.565, ps:7257.465 
FQ:7339.450, am:0.350, pw:0.550, ps:6666.526 
FQ:7407.407, am:0.348, pw:0.545, ps:6483.461 
FQ:6234.619, am:0.354, pw:6.205, ps:8089.185 
FQ:7407.407, am:0.351, pw:0.545, ps:6240.139 
FQ:7476.636, am:0.351, pw:0.540, ps:6296.116 
FQ:7207.207, am:0.348, pw:0.565, ps:7342.894 
FQ:7207.207, am:0.348, pw:0.565, ps:7422.102 
FQ:7207.207, am:0.348, pw:0.565, ps:7377.642 
FQ:6234.619, am:0.352, pw:6.200, ps:8141.151 
FQ:6239.737, am:0.353, pw:6.200, ps:8130.294 
FQ:6229.508, am:0.350, pw:6.200, ps:8221.574 
FQ:7407.407, am:0.349, pw:0.545, ps:6507.970 
FQ:7339.450, am:0.347, pw:0.550, ps:6800.827 
FQ:7142.857, am:0.343, pw:0.565, ps:6925.165 
FQ:6290.323, am:0.346, pw:6.270, ps:7443.829 
FQ:6133.979, am:0.341, pw:6.265, ps:7660.286 
FQ:6320.908, am:0.340, pw:6.260, ps:7586.759 
FQ:6183.889, am:0.341, pw:6.235, ps:7692.558 
FQ:6183.889, am:0.343, pw:6.240, ps:7603.595 
FQ:6183.889, am:0.343, pw:6.235, ps:7640.211 
FQ:6158.833, am:0.344, pw:6.255, ps:7820.235 
FQ:6331.169, am:0.345, pw:6.250, ps:7533.697 
FQ:6163.828, am:0.344, pw:6.245, ps:7794.294 
FQ:6199.021, am:0.345, pw:6.185, ps:7359.672 
FQ:6168.831, am:0.345, pw:6.250, ps:7709.036 
FQ:6178.862, am:0.342, pw:6.245, ps:7615.987 
FQ:6173.842, am:0.344, pw:6.245, ps:7743.238 
FQ:6183.889, am:0.342, pw:6.245, ps:7658.063 
FQ:6204.082, am:0.345, pw:6.180, ps:7484.478 
FQ:6168.831, am:0.345, pw:6.245, ps:7669.791 
FQ:6199.021, am:0.347, pw:6.180, ps:7308.346 
FQ:6204.082, am:0.344, pw:6.230, ps:7870.895 
FQ:7272.727, am:0.341, pw:0.560, ps:6548.385 
FQ:6204.082, am:0.343, pw:6.180, ps:7654.766 
FQ:6229.508, am:0.343, pw:6.225, ps:7683.411 
FQ:7407.407, am:0.341, pw:0.545, ps:6264.174 
FQ:6229.508, am:0.343, pw:6.225, ps:7662.881 
FQ:7339.450, am:0.342, pw:0.550, ps:6543.386 
FQ:6234.619, am:0.346, pw:6.225, ps:7580.635 
FQ:7407.407, am:0.346, pw:0.550, ps:6502.228 
FQ:6183.889, am:0.347, pw:6.235, ps:7596.625 
FQ:6239.737, am:0.346, pw:6.220, ps:7630.525 
FQ:6234.619, am:0.346, pw:6.220, ps:7620.629 
FQ:6188.925, am:0.345, pw:6.230, ps:7670.977 
FQ:6209.150, am:0.346, pw:6.170, ps:7573.378 
FQ:6214.227, am:0.344, pw:6.230, ps:7905.048 
FQ:7407.407, am:0.342, pw:0.550, ps:6259.343 
FQ:6193.969, am:0.348, pw:6.225, ps:7581.824 
FQ:6209.150, am:0.347, pw:6.225, ps:7840.056 
FQ:6224.406, am:0.344, pw:6.225, ps:7771.458 
FQ:7207.207, am:0.344, pw:0.560, ps:6909.853 
FQ:6234.619, am:0.344, pw:6.225, ps:7668.660 
FQ:7339.450, am:0.343, pw:0.555, ps:6846.273 
FQ:6219.313, am:0.344, pw:6.220, ps:7949.469 
FQ:6214.227, am:0.344, pw:6.215, ps:7926.213 
FQ:6224.406, am:0.346, pw:6.165, ps:7146.762 
FQ:6224.406, am:0.348, pw:6.230, ps:7605.960 
FQ:7207.207, am:0.345, pw:0.565, ps:7184.813 
FQ:6229.508, am:0.349, pw:6.225, ps:7580.851 
FQ:7207.207, am:0.345, pw:0.565, ps:7188.054 
FQ:6214.227, am:0.347, pw:6.165, ps:7626.551 
FQ:6219.313, am:0.347, pw:6.210, ps:7839.844 
FQ:6234.619, am:0.347, pw:6.220, ps:7655.542 
FQ:7272.727, am:0.347, pw:0.555, ps:6917.730 
FQ:6219.313, am:0.344, pw:6.170, ps:7479.765 
FQ:6214.227, am:0.344, pw:6.160, ps:7780.898 
FQ:6219.313, am:0.344, pw:6.165, ps:7842.081 
FQ:6234.619, am:0.344, pw:6.225, ps:7707.634 
FQ:7339.450, am:0.344, pw:0.555, ps:6734.886 
FQ:6219.313, am:0.347, pw:6.165, ps:7474.509 
FQ:6224.406, am:0.349, pw:6.160, ps:7782.748 
FQ:6219.313, am:0.348, pw:6.165, ps:7471.669 
FQ:6224.406, am:0.347, pw:6.165, ps:7877.847 
FQ:6255.144, am:0.345, pw:6.210, ps:7676.210 
FQ:6250.000, am:0.346, pw:6.200, ps:7666.927 
FQ:6250.000, am:0.345, pw:6.210, ps:7696.376 
FQ:6255.144, am:0.347, pw:6.205, ps:7646.254 
FQ:6229.508, am:0.348, pw:6.220, ps:7625.790 
FQ:7339.450, am:0.346, pw:0.550, ps:6661.113 
FQ:6250.000, am:0.346, pw:6.210, ps:7640.169 
FQ:6250.000, am:0.346, pw:6.210, ps:7637.406 
FQ:6244.864, am:0.347, pw:6.210, ps:7652.135 
FQ:6239.737, am:0.346, pw:6.215, ps:7670.094 
FQ:6250.000, am:0.346, pw:6.160, ps:7660.828 
FQ:6250.000, am:0.348, pw:6.160, ps:7621.358 
FQ:6239.737, am:0.346, pw:6.210, ps:7781.975 
FQ:6250.000, am:0.349, pw:6.205, ps:7600.799 
FQ:6250.000, am:0.345, pw:6.160, ps:7685.191 
FQ:6255.144, am:0.346, pw:6.200, ps:7650.332 
FQ:6255.144, am:0.346, pw:6.165, ps:7670.762 
FQ:6255.144, am:0.347, pw:6.160, ps:7658.585 
FQ:6255.144, am:0.349, pw:6.200, ps:7611.822 
FQ:6244.864, am:0.346, pw:6.210, ps:7655.751 
FQ:6250.000, am:0.350, pw:6.130, ps:7225.214 
