FQ:7272.727, am:0.333, pw:0.555, ps:6073.648 
FQ:6185.567, am:0.372, pw:2.450, ps:8484.311 
FQ:6185.567, am:0.373, pw:2.450, ps:8486.120 
FQ:6185.567, am:0.371, pw:2.450, ps:8513.843 
FQ:6172.840, am:0.372, pw:2.455, ps:8502.590 
FQ:6172.840, am:0.372, pw:2.450, ps:8505.311 
FQ:6172.840, am:0.374, pw:2.450, ps:8456.230 
FQ:6185.567, am:0.370, pw:2.445, ps:8658.094 
FQ:6198.347, am:0.372, pw:2.465, ps:8321.442 
FQ:6198.347, am:0.372, pw:2.460, ps:8228.285 
FQ:6185.567, am:0.374, pw:2.450, ps:8448.053 
FQ:6198.347, am:0.372, pw:2.470, ps:8282.775 
FQ:6198.347, am:0.372, pw:2.465, ps:8240.110 
FQ:6185.567, am:0.372, pw:2.450, ps:8486.459 
FQ:6185.567, am:0.372, pw:2.450, ps:8477.819 
FQ:6211.180, am:0.371, pw:2.470, ps:8164.469 
FQ:6198.347, am:0.371, pw:2.445, ps:8490.510 
FQ:6198.347, am:0.372, pw:2.455, ps:8367.707 
FQ:6185.567, am:0.372, pw:2.445, ps:8500.009 
FQ:6198.347, am:0.372, pw:2.460, ps:8280.202 
FQ:6185.567, am:0.371, pw:2.445, ps:8568.120 
FQ:6185.567, am:0.373, pw:2.450, ps:8514.505 
FQ:6224.066, am:0.375, pw:2.465, ps:8099.611 
FQ:6185.567, am:0.372, pw:2.445, ps:8476.831 
FQ:6185.567, am:0.371, pw:2.450, ps:8546.757 
FQ:6185.567, am:0.372, pw:2.450, ps:8494.766 
FQ:6185.567, am:0.371, pw:2.450, ps:8547.789 
FQ:6172.840, am:0.373, pw:2.450, ps:8470.319 
FQ:6198.347, am:0.370, pw:2.450, ps:8545.616 
FQ:6185.567, am:0.371, pw:2.450, ps:8660.421 
FQ:6185.567, am:0.371, pw:2.450, ps:8525.145 
FQ:6185.567, am:0.372, pw:2.445, ps:8486.669 
FQ:6185.567, am:0.372, pw:2.445, ps:8498.272 
FQ:7207.207, am:0.369, pw:0.560, ps:7394.939 
FQ:6198.347, am:0.372, pw:2.445, ps:8466.884 
FQ:6185.567, am:0.372, pw:2.450, ps:8493.193 
FQ:6185.567, am:0.372, pw:2.445, ps:8519.127 
FQ:6185.567, am:0.375, pw:2.450, ps:8454.381 
FQ:6185.567, am:0.372, pw:2.450, ps:8526.693 
FQ:6185.567, am:0.375, pw:2.445, ps:8432.142 
FQ:6185.567, am:0.370, pw:2.455, ps:8585.335 
FQ:6198.347, am:0.372, pw:2.440, ps:8482.061 
FQ:5957.447, am:0.371, pw:2.520, ps:7197.362 
FQ:6198.347, am:0.371, pw:2.445, ps:8493.955 
FQ:6185.567, am:0.373, pw:2.445, ps:8474.425 
FQ:6185.567, am:0.371, pw:2.450, ps:8558.303 
FQ:6185.567, am:0.372, pw:2.445, ps:8514.907 
FQ:6185.567, am:0.373, pw:2.445, ps:8489.246 
FQ:6185.567, am:0.372, pw:2.445, ps:8508.808 
FQ:6185.567, am:0.371, pw:2.445, ps:8695.995 
FQ:6185.567, am:0.372, pw:2.445, ps:8509.094 
FQ:6185.567, am:0.372, pw:2.450, ps:8515.976 
FQ:7142.857, am:0.370, pw:0.570, ps:7514.536 
FQ:6185.567, am:0.374, pw:2.445, ps:8437.554 
FQ:6185.567, am:0.373, pw:2.445, ps:8438.315 
FQ:6185.567, am:0.371, pw:2.445, ps:8528.800 
FQ:7272.727, am:0.370, pw:0.560, ps:7086.161 
FQ:6237.006, am:0.371, pw:2.475, ps:8055.522 
FQ:6211.180, am:0.371, pw:2.460, ps:8419.854 
FQ:6185.567, am:0.373, pw:2.445, ps:8482.086 
FQ:6198.347, am:0.372, pw:2.445, ps:8584.149 
FQ:6198.347, am:0.372, pw:2.440, ps:8492.073 
FQ:6185.567, am:0.372, pw:2.445, ps:8520.979 
FQ:5821.206, am:0.373, pw:2.470, ps:8187.830 
FQ:6211.180, am:0.372, pw:2.445, ps:8543.201 
FQ:6224.066, am:0.372, pw:2.465, ps:8391.191 
FQ:6198.347, am:0.370, pw:2.455, ps:8607.810 
FQ:6224.066, am:0.372, pw:2.455, ps:8508.757 
FQ:6211.180, am:0.373, pw:2.445, ps:8583.998 
FQ:6198.347, am:0.371, pw:2.445, ps:8513.348 
FQ:6185.567, am:0.370, pw:2.450, ps:8703.743 
FQ:6198.347, am:0.373, pw:2.440, ps:8480.438 
FQ:7407.407, am:0.370, pw:0.545, ps:6544.120 
FQ:6211.180, am:0.373, pw:2.445, ps:8469.408 
FQ:6185.567, am:0.370, pw:2.450, ps:8682.016 
FQ:6198.347, am:0.372, pw:2.440, ps:8457.176 
FQ:6198.347, am:0.374, pw:2.440, ps:8431.553 
FQ:6211.180, am:0.371, pw:2.460, ps:8489.867 
FQ:6211.180, am:0.374, pw:2.450, ps:8477.920 
FQ:7207.207, am:0.370, pw:0.565, ps:7593.687 
FQ:6198.347, am:0.371, pw:2.440, ps:8510.359 
FQ:7207.207, am:0.373, pw:0.560, ps:7220.735 
FQ:6211.180, am:0.370, pw:2.455, ps:8570.219 
FQ:7272.727, am:0.370, pw:0.555, ps:7048.315 
FQ:6211.180, am:0.371, pw:2.440, ps:8615.254 
FQ:6250.000, am:0.372, pw:2.465, ps:8115.284 
FQ:6185.567, am:0.373, pw:2.445, ps:8500.724 
FQ:6185.567, am:0.372, pw:2.445, ps:8525.404 
FQ:6237.006, am:0.374, pw:2.455, ps:8299.915 
FQ:7207.207, am:0.370, pw:0.560, ps:7389.383 
FQ:6185.567, am:0.372, pw:2.445, ps:8530.953 
FQ:6211.180, am:0.371, pw:2.455, ps:8496.526 
FQ:6198.347, am:0.371, pw:2.440, ps:8508.069 
FQ:7207.207, am:0.373, pw:0.560, ps:7349.943 
FQ:6185.567, am:0.371, pw:2.445, ps:8680.539 
FQ:6198.347, am:0.374, pw:2.440, ps:8445.016 
FQ:6185.567, am:0.374, pw:2.450, ps:8433.934 
FQ:6198.347, am:0.371, pw:2.455, ps:8530.768 
FQ:6185.567, am:0.371, pw:2.445, ps:8508.117 
FQ:6198.347, am:0.370, pw:2.445, ps:8671.772 
FQ:6198.347, am:0.371, pw:2.445, ps:8540.598 
FQ:6198.347, am:0.373, pw:2.450, ps:8499.136 
FQ:6198.347, am:0.373, pw:2.445, ps:8654.120 
FQ:6198.347, am:0.373, pw:2.440, ps:8471.642 
FQ:6198.347, am:0.373, pw:2.440, ps:8477.625 
FQ:6211.180, am:0.374, pw:2.445, ps:8488.431 
FQ:6250.000, am:0.371, pw:2.465, ps:8185.395 
FQ:6198.347, am:0.374, pw:2.440, ps:8610.893 
FQ:6237.006, am:0.372, pw:2.450, ps:8448.723 
FQ:6250.000, am:0.374, pw:2.460, ps:8110.943 
FQ:6250.000, am:0.374, pw:2.460, ps:8059.867 
FQ:6211.180, am:0.373, pw:2.440, ps:8477.205 
FQ:6198.347, am:0.371, pw:2.445, ps:8557.821 
FQ:6198.347, am:0.371, pw:2.445, ps:8651.163 
FQ:6211.180, am:0.373, pw:2.435, ps:8625.094 
FQ:6211.180, am:0.371, pw:2.440, ps:8641.445 
FQ:6224.066, am:0.371, pw:2.460, ps:8479.592 
FQ:6211.180, am:0.372, pw:2.435, ps:8509.745 
FQ:7476.636, am:0.370, pw:0.545, ps:6604.436 
FQ:7339.450, am:0.372, pw:0.550, ps:6921.134 
