FQ:6103.764, am:0.446, pw:5.010, ps:8558.897 
FQ:6134.969, am:0.448, pw:4.985, ps:8606.165 
FQ:6097.561, am:0.444, pw:4.965, ps:9253.217 
FQ:6103.764, am:0.444, pw:4.975, ps:8359.518 
FQ:6147.541, am:0.444, pw:4.965, ps:9114.196 
FQ:6147.541, am:0.445, pw:4.965, ps:8987.407 
FQ:6153.846, am:0.446, pw:4.960, ps:9089.235 
FQ:6160.164, am:0.447, pw:4.960, ps:8271.790 
FQ:6116.208, am:0.446, pw:4.965, ps:8033.010 
FQ:6160.164, am:0.447, pw:4.955, ps:8889.576 
FQ:6160.164, am:0.446, pw:4.955, ps:8649.664 
FQ:6128.703, am:0.445, pw:4.960, ps:8075.507 
FQ:6166.495, am:0.446, pw:4.950, ps:9071.761 
FQ:6166.495, am:0.445, pw:4.950, ps:8854.289 
FQ:6166.495, am:0.445, pw:4.950, ps:8887.936 
FQ:6198.347, am:0.444, pw:4.940, ps:8696.589 
FQ:6191.950, am:0.443, pw:4.940, ps:8911.931 
FQ:6172.840, am:0.443, pw:4.955, ps:8452.180 
FQ:5954.825, am:0.444, pw:4.935, ps:9283.187 
FQ:6191.950, am:0.446, pw:4.945, ps:8624.592 
FQ:6204.757, am:0.446, pw:4.935, ps:9088.538 
FQ:5960.946, am:0.447, pw:4.935, ps:8706.486 
FQ:6160.164, am:0.446, pw:4.935, ps:8131.417 
FQ:6198.347, am:0.447, pw:4.935, ps:9098.941 
FQ:5973.223, am:0.447, pw:4.925, ps:8641.156 
FQ:5967.078, am:0.445, pw:4.925, ps:8139.252 
FQ:5979.381, am:0.444, pw:4.925, ps:8457.872 
FQ:6217.617, am:0.444, pw:4.920, ps:8901.763 
FQ:5985.552, am:0.445, pw:4.920, ps:8509.025 
FQ:6217.617, am:0.446, pw:4.920, ps:9094.578 
FQ:5991.736, am:0.446, pw:4.920, ps:8090.309 
FQ:6224.066, am:0.446, pw:4.920, ps:9768.420 
FQ:6217.617, am:0.447, pw:4.920, ps:9064.770 
FQ:5985.552, am:0.447, pw:4.890, ps:9209.338 
FQ:5997.932, am:0.446, pw:4.915, ps:8204.753 
FQ:6230.530, am:0.446, pw:4.915, ps:8366.560 
FQ:6230.530, am:0.446, pw:4.920, ps:8683.421 
FQ:6224.066, am:0.446, pw:4.920, ps:8946.832 
FQ:6224.066, am:0.444, pw:4.915, ps:8623.691 
FQ:6230.530, am:0.443, pw:4.915, ps:9129.340 
FQ:6237.006, am:0.443, pw:4.915, ps:9139.589 
FQ:5985.552, am:0.444, pw:4.880, ps:9315.678 
FQ:6224.066, am:0.446, pw:4.915, ps:9093.266 
FQ:5991.736, am:0.446, pw:4.880, ps:9713.206 
FQ:6230.530, am:0.445, pw:4.910, ps:9091.377 
FQ:5991.736, am:0.445, pw:4.880, ps:9552.495 
FQ:5991.736, am:0.446, pw:4.880, ps:9215.988 
FQ:5991.736, am:0.446, pw:4.880, ps:9345.132 
FQ:5997.932, am:0.444, pw:4.885, ps:8436.353 
FQ:6230.530, am:0.443, pw:4.910, ps:9128.321 
FQ:6230.530, am:0.443, pw:4.910, ps:9017.968 
FQ:6230.530, am:0.443, pw:4.910, ps:9109.576 
FQ:6004.141, am:0.445, pw:4.885, ps:8371.019 
FQ:5991.736, am:0.444, pw:4.885, ps:9254.586 
FQ:5997.932, am:0.444, pw:4.890, ps:8550.317 
FQ:6224.066, am:0.443, pw:4.915, ps:8650.261 
FQ:6230.530, am:0.444, pw:4.915, ps:9066.147 
FQ:6230.530, am:0.444, pw:4.910, ps:9072.516 
