FQ:5617.978, am:0.329, pw:0.895, ps:8290.021 
FQ:5617.978, am:0.330, pw:0.900, ps:8558.838 
FQ:5649.718, am:0.332, pw:0.900, ps:8452.994 
FQ:5617.978, am:0.334, pw:0.895, ps:8572.499 
FQ:5617.978, am:0.330, pw:0.895, ps:8666.431 
FQ:5617.978, am:0.328, pw:0.900, ps:8483.874 
FQ:5649.718, am:0.330, pw:0.900, ps:8442.102 
FQ:5617.978, am:0.330, pw:0.895, ps:8719.047 
FQ:5649.718, am:0.331, pw:0.895, ps:8640.162 
FQ:5617.978, am:0.330, pw:0.895, ps:8652.177 
FQ:5617.978, am:0.328, pw:0.900, ps:8711.788 
FQ:5617.978, am:0.330, pw:0.895, ps:8613.886 
FQ:5649.718, am:0.329, pw:0.895, ps:8679.103 
FQ:5649.718, am:0.328, pw:0.895, ps:8702.685 
FQ:5681.818, am:0.330, pw:0.895, ps:8392.681 
FQ:5681.818, am:0.332, pw:0.895, ps:7956.896 
FQ:5681.818, am:0.331, pw:0.890, ps:8499.130 
FQ:5649.718, am:0.329, pw:0.890, ps:8594.210 
FQ:5681.818, am:0.329, pw:0.895, ps:8565.252 
FQ:5681.818, am:0.331, pw:0.890, ps:7917.456 
FQ:5714.286, am:0.331, pw:0.890, ps:8006.215 
FQ:5649.718, am:0.328, pw:0.895, ps:8649.374 
FQ:5714.286, am:0.331, pw:0.890, ps:8066.569 
FQ:5681.818, am:0.332, pw:0.885, ps:8584.885 
FQ:5649.718, am:0.329, pw:0.890, ps:8604.084 
FQ:5681.818, am:0.328, pw:0.885, ps:8617.285 
FQ:5649.718, am:0.328, pw:0.890, ps:8678.161 
FQ:5681.818, am:0.327, pw:0.890, ps:8551.535 
FQ:5649.718, am:0.328, pw:0.890, ps:8677.024 
FQ:5747.126, am:0.330, pw:0.890, ps:7920.670 
FQ:5714.286, am:0.330, pw:0.890, ps:8014.899 
FQ:5681.818, am:0.333, pw:0.885, ps:8551.432 
