FQ:6000.000, am:0.314, pw:7.015, ps:11509.936 
FQ:6158.358, am:0.313, pw:6.845, ps:13725.346 
FQ:6140.351, am:0.316, pw:6.865, ps:11210.937 
FQ:6144.843, am:0.314, pw:6.850, ps:11703.205 
FQ:6144.843, am:0.315, pw:6.850, ps:11719.619 
FQ:6158.358, am:0.315, pw:6.845, ps:13667.626 
FQ:6140.351, am:0.312, pw:6.855, ps:11372.390 
FQ:6149.341, am:0.312, pw:6.845, ps:11349.159 
FQ:6020.558, am:0.313, pw:6.835, ps:13548.180 
FQ:6011.730, am:0.313, pw:6.840, ps:11335.896 
FQ:6149.341, am:0.314, pw:6.840, ps:11290.109 
FQ:6149.341, am:0.315, pw:6.845, ps:11260.654 
FQ:6011.730, am:0.316, pw:6.840, ps:11216.433 
FQ:6007.326, am:0.314, pw:6.840, ps:11501.295 
FQ:6011.730, am:0.316, pw:6.840, ps:11243.944 
FQ:6016.141, am:0.315, pw:6.835, ps:11312.474 
FQ:6011.730, am:0.315, pw:6.840, ps:11452.328 
FQ:6016.141, am:0.316, pw:6.835, ps:11243.053 
FQ:6016.141, am:0.314, pw:6.830, ps:11587.146 
FQ:6016.141, am:0.313, pw:6.830, ps:11634.045 
FQ:6016.141, am:0.313, pw:6.825, ps:11374.239 
FQ:6016.141, am:0.314, pw:6.830, ps:11339.092 
FQ:6167.401, am:0.313, pw:6.830, ps:10817.089 
FQ:6029.412, am:0.313, pw:6.820, ps:11351.938 
FQ:6024.982, am:0.315, pw:6.825, ps:11281.780 
FQ:6171.932, am:0.315, pw:6.830, ps:13613.141 
FQ:6024.982, am:0.316, pw:6.820, ps:12691.075 
FQ:6024.982, am:0.315, pw:6.825, ps:13364.334 
FQ:6020.558, am:0.314, pw:6.825, ps:11348.703 
FQ:6029.412, am:0.314, pw:6.825, ps:13644.188 
FQ:6029.412, am:0.315, pw:6.825, ps:13538.149 
FQ:6038.292, am:0.315, pw:6.805, ps:11296.266 
FQ:6029.412, am:0.312, pw:6.820, ps:13544.409 
FQ:6020.558, am:0.313, pw:6.825, ps:12460.388 
FQ:6042.741, am:0.312, pw:6.805, ps:11402.478 
FQ:6029.412, am:0.312, pw:6.820, ps:13561.397 
FQ:6033.848, am:0.316, pw:6.820, ps:13468.871 
FQ:6033.848, am:0.315, pw:6.820, ps:13440.777 
FQ:6029.412, am:0.316, pw:6.815, ps:11309.056 
FQ:6176.471, am:0.315, pw:6.820, ps:13701.401 
FQ:6042.741, am:0.313, pw:6.805, ps:10995.123 
FQ:6033.848, am:0.315, pw:6.820, ps:13454.236 
FQ:6038.292, am:0.316, pw:6.805, ps:11458.734 
FQ:6051.661, am:0.314, pw:6.790, ps:11326.367 
FQ:6033.848, am:0.314, pw:6.810, ps:12140.609 
FQ:6181.015, am:0.314, pw:6.815, ps:13738.938 
FQ:6033.848, am:0.316, pw:6.815, ps:13031.072 
FQ:6033.848, am:0.315, pw:6.810, ps:13073.241 
FQ:6042.741, am:0.317, pw:6.800, ps:11265.375 
FQ:6042.741, am:0.315, pw:6.805, ps:11351.410 
FQ:6047.198, am:0.316, pw:6.795, ps:11677.657 
FQ:6056.130, am:0.317, pw:6.790, ps:11237.090 
FQ:6056.130, am:0.318, pw:6.790, ps:10066.147 
FQ:6051.661, am:0.316, pw:6.790, ps:10394.404 
FQ:6038.292, am:0.312, pw:6.810, ps:11357.850 
FQ:6038.292, am:0.320, pw:6.810, ps:11902.530 
FQ:6078.577, am:0.326, pw:6.765, ps:12301.873 
FQ:6038.292, am:0.328, pw:6.810, ps:11692.046 
FQ:6069.578, am:0.328, pw:6.775, ps:10415.995 
FQ:6047.198, am:0.323, pw:6.800, ps:10512.420 
FQ:6065.089, am:0.332, pw:6.775, ps:11000.587 
FQ:6051.661, am:0.313, pw:6.790, ps:10858.053 
FQ:6042.741, am:0.316, pw:6.800, ps:10819.051 
FQ:6056.130, am:0.316, pw:6.790, ps:10303.200 
FQ:6056.130, am:0.323, pw:6.790, ps:10530.422 
FQ:6069.578, am:0.317, pw:6.780, ps:12387.958 
FQ:6074.074, am:0.323, pw:6.765, ps:12177.890 
FQ:6069.578, am:0.325, pw:6.775, ps:11179.421 
FQ:6069.578, am:0.337, pw:6.770, ps:10596.704 
FQ:6074.074, am:0.335, pw:6.770, ps:10435.358 
FQ:6101.190, am:0.336, pw:6.755, ps:12358.731 
FQ:6069.578, am:0.335, pw:6.775, ps:10424.125 
FQ:6078.577, am:0.332, pw:6.765, ps:9705.981 
FQ:6069.578, am:0.334, pw:6.775, ps:10229.865 
FQ:6074.074, am:0.326, pw:6.770, ps:10746.735 
FQ:6069.578, am:0.323, pw:6.765, ps:11290.600 
FQ:6074.074, am:0.326, pw:6.765, ps:10479.268 
FQ:6105.733, am:0.325, pw:6.745, ps:12792.322 
FQ:6060.606, am:0.324, pw:6.785, ps:10486.750 
FQ:6078.577, am:0.328, pw:6.765, ps:10386.844 
FQ:6083.086, am:0.328, pw:6.760, ps:9903.167 
FQ:6069.578, am:0.326, pw:6.765, ps:10440.710 
FQ:6069.578, am:0.328, pw:6.770, ps:10888.068 
FQ:6074.074, am:0.327, pw:6.770, ps:10543.983 
FQ:6060.606, am:0.324, pw:6.785, ps:10035.678 
FQ:6078.577, am:0.329, pw:6.765, ps:11314.433 
FQ:6101.190, am:0.328, pw:6.745, ps:12566.665 
FQ:6078.577, am:0.328, pw:6.765, ps:10529.335 
FQ:6083.086, am:0.327, pw:6.760, ps:10618.467 
FQ:6060.606, am:0.320, pw:6.780, ps:10170.357 
FQ:6083.086, am:0.322, pw:6.765, ps:12223.256 
FQ:6083.086, am:0.318, pw:6.760, ps:12345.578 
FQ:6069.578, am:0.316, pw:6.770, ps:12053.676 
FQ:6087.602, am:0.318, pw:6.760, ps:12487.725 
FQ:6074.074, am:0.316, pw:6.770, ps:9770.328 
FQ:6087.602, am:0.318, pw:6.760, ps:12576.488 
FQ:6078.577, am:0.318, pw:6.765, ps:12303.635 
FQ:6074.074, am:0.316, pw:6.765, ps:12094.300 
FQ:6069.578, am:0.316, pw:6.775, ps:10323.322 
FQ:6074.074, am:0.316, pw:6.765, ps:12189.959 
FQ:6074.074, am:0.315, pw:6.765, ps:11860.983 
FQ:6092.125, am:0.319, pw:6.755, ps:12463.309 
FQ:6069.578, am:0.320, pw:6.775, ps:10331.622 
FQ:6065.089, am:0.320, pw:6.775, ps:10693.108 
FQ:6069.578, am:0.319, pw:6.775, ps:10953.472 
FQ:6092.125, am:0.319, pw:6.755, ps:12510.498 
FQ:6069.578, am:0.316, pw:6.775, ps:10341.957 
FQ:6065.089, am:0.315, pw:6.775, ps:10368.946 
FQ:6087.602, am:0.314, pw:6.755, ps:12564.492 
FQ:6065.089, am:0.315, pw:6.775, ps:10407.665 
FQ:6065.089, am:0.315, pw:6.780, ps:10373.774 
FQ:6078.577, am:0.320, pw:6.760, ps:11916.894 
FQ:6078.577, am:0.322, pw:6.760, ps:11811.048 
FQ:6119.403, am:0.325, pw:6.735, ps:12844.419 
