FQ:6124.604, am:1.872, pw:4.905, ps:7147.535 
FQ:6047.516, am:1.848, pw:4.760, ps:7364.818 
FQ:6047.516, am:1.849, pw:4.760, ps:7511.682 
FQ:6263.499, am:1.851, pw:4.760, ps:7617.613 
FQ:6250.000, am:1.848, pw:4.770, ps:7491.549 
FQ:6243.272, am:1.847, pw:4.780, ps:7488.822 
FQ:6047.516, am:1.850, pw:4.755, ps:7631.783 
FQ:6047.516, am:1.847, pw:4.755, ps:7643.457 
FQ:6054.054, am:1.850, pw:4.760, ps:7352.501 
FQ:6236.559, am:1.847, pw:4.780, ps:7698.921 
FQ:6270.270, am:1.848, pw:4.775, ps:7457.507 
FQ:6054.054, am:1.851, pw:4.755, ps:7629.236 
FQ:6054.054, am:1.848, pw:4.755, ps:7649.099 
FQ:6054.054, am:1.850, pw:4.750, ps:7631.747 
FQ:6263.499, am:1.848, pw:4.770, ps:7375.376 
FQ:6054.054, am:1.859, pw:4.755, ps:7590.106 
FQ:6054.054, am:1.857, pw:4.755, ps:7602.684 
FQ:6054.054, am:1.856, pw:4.755, ps:7378.281 
FQ:6270.270, am:1.847, pw:4.770, ps:7392.427 
FQ:6263.499, am:1.851, pw:4.765, ps:7617.760 
FQ:6054.054, am:1.848, pw:4.750, ps:7641.244 
FQ:6270.270, am:1.847, pw:4.775, ps:7389.960 
FQ:6263.499, am:1.851, pw:4.770, ps:7552.124 
FQ:6060.606, am:1.848, pw:4.745, ps:7608.906 
FQ:6060.606, am:1.848, pw:4.750, ps:7394.151 
FQ:6054.054, am:1.848, pw:4.745, ps:7646.464 
FQ:6277.056, am:1.848, pw:4.765, ps:7392.780 
FQ:6054.054, am:1.848, pw:4.765, ps:7368.165 
FQ:6277.056, am:1.848, pw:4.765, ps:7373.895 
FQ:6277.056, am:1.851, pw:4.765, ps:7391.290 
FQ:6270.270, am:1.857, pw:4.770, ps:7434.237 
FQ:6263.499, am:1.856, pw:4.765, ps:7663.402 
FQ:6270.270, am:1.857, pw:4.765, ps:7567.054 
FQ:6283.857, am:1.848, pw:4.765, ps:7580.502 
FQ:6270.270, am:1.848, pw:4.770, ps:7514.515 
FQ:6067.172, am:1.848, pw:4.755, ps:7371.707 
FQ:6270.270, am:1.847, pw:4.765, ps:7528.723 
FQ:6067.172, am:1.847, pw:4.745, ps:7557.177 
FQ:6277.056, am:1.847, pw:4.765, ps:7584.447 
FQ:6067.172, am:1.849, pw:4.740, ps:7568.456 
FQ:6067.172, am:1.851, pw:4.750, ps:7368.685 
FQ:6067.172, am:1.848, pw:4.745, ps:7642.757 
FQ:6073.753, am:1.847, pw:4.740, ps:7651.513 
FQ:6067.172, am:1.848, pw:4.750, ps:7419.546 
FQ:6283.857, am:1.850, pw:4.765, ps:7364.732 
FQ:6060.606, am:1.850, pw:4.745, ps:7641.600 
FQ:6283.857, am:1.849, pw:4.760, ps:7638.753 
FQ:6067.172, am:1.848, pw:4.765, ps:7371.712 
FQ:6297.503, am:1.848, pw:4.765, ps:7401.236 
FQ:6277.056, am:1.858, pw:4.765, ps:7565.988 
FQ:6067.172, am:1.856, pw:4.740, ps:7560.590 
FQ:6073.753, am:1.856, pw:4.745, ps:7484.107 
FQ:6073.753, am:1.850, pw:4.755, ps:7361.534 
FQ:6067.172, am:1.848, pw:4.735, ps:7649.708 
FQ:6073.753, am:1.848, pw:4.740, ps:7645.601 
FQ:6073.753, am:1.852, pw:4.740, ps:7637.633 
FQ:6277.056, am:1.848, pw:4.760, ps:7554.117 
FQ:6283.857, am:1.848, pw:4.750, ps:7617.333 
FQ:6073.753, am:1.849, pw:4.745, ps:7487.261 
FQ:6297.503, am:1.848, pw:4.760, ps:7509.319 
FQ:6080.347, am:1.849, pw:4.765, ps:7370.895 
FQ:6080.347, am:1.848, pw:4.740, ps:7523.435 
FQ:6290.672, am:1.848, pw:4.755, ps:7634.197 
FQ:6290.672, am:1.850, pw:4.755, ps:7511.563 
FQ:6290.672, am:1.848, pw:4.765, ps:7396.816 
FQ:6304.348, am:1.847, pw:4.755, ps:7453.786 
FQ:6073.753, am:1.849, pw:4.740, ps:7638.511 
FQ:6283.857, am:1.848, pw:4.755, ps:7622.056 
FQ:6086.957, am:1.848, pw:4.760, ps:7377.471 
FQ:6290.672, am:1.848, pw:4.755, ps:7555.150 
FQ:6073.753, am:1.850, pw:4.740, ps:7644.165 
FQ:6283.857, am:1.848, pw:4.760, ps:7384.672 
FQ:6073.753, am:1.856, pw:4.755, ps:7351.055 
FQ:6290.672, am:1.859, pw:4.760, ps:7345.819 
FQ:6073.753, am:1.857, pw:4.750, ps:7362.820 
FQ:6290.672, am:1.850, pw:4.755, ps:7371.419 
FQ:6080.347, am:1.848, pw:4.735, ps:7650.308 
FQ:6290.672, am:1.848, pw:4.750, ps:7619.735 
FQ:6080.347, am:1.851, pw:4.735, ps:7644.772 
FQ:6073.753, am:1.848, pw:4.750, ps:7388.497 
FQ:6080.347, am:1.850, pw:4.735, ps:7644.997 
FQ:6073.753, am:1.848, pw:4.750, ps:7383.388 
FQ:6080.347, am:1.851, pw:4.735, ps:7646.394 
FQ:6304.348, am:1.848, pw:4.760, ps:7388.716 
FQ:6073.753, am:1.851, pw:4.735, ps:7645.512 
FQ:6073.753, am:1.848, pw:4.760, ps:7378.286 
FQ:6311.208, am:1.851, pw:4.750, ps:7458.746 
FQ:6080.347, am:1.848, pw:4.740, ps:7658.472 
FQ:6086.957, am:1.850, pw:4.730, ps:7645.822 
FQ:6080.347, am:1.848, pw:4.735, ps:7657.400 
FQ:6080.347, am:1.850, pw:4.735, ps:7555.576 
FQ:6080.347, am:1.857, pw:4.735, ps:7624.214 
FQ:6080.347, am:1.857, pw:4.735, ps:7614.379 
FQ:6073.753, am:1.857, pw:4.755, ps:7349.645 
FQ:6304.348, am:1.848, pw:4.750, ps:7522.407 
FQ:6080.347, am:1.848, pw:4.735, ps:7654.529 
FQ:6304.348, am:1.848, pw:4.760, ps:7402.536 
FQ:6086.957, am:1.848, pw:4.740, ps:7610.635 
FQ:6318.083, am:1.849, pw:4.755, ps:7390.557 
FQ:6086.957, am:1.852, pw:4.740, ps:7406.231 
FQ:6318.083, am:1.848, pw:4.750, ps:7448.554 
FQ:6297.503, am:1.849, pw:4.745, ps:7718.137 
FQ:6073.753, am:1.848, pw:4.740, ps:7660.871 
FQ:6311.208, am:1.848, pw:4.750, ps:7496.311 
FQ:6318.083, am:1.847, pw:4.755, ps:7429.608 
FQ:6086.957, am:1.851, pw:4.735, ps:7571.674 
FQ:6086.957, am:1.858, pw:4.735, ps:7608.820 
FQ:6080.347, am:1.859, pw:4.745, ps:7357.497 
FQ:6080.347, am:1.856, pw:4.755, ps:7349.798 
