FQ:6151.538, am:1.757, pw:6.855, ps:6812.371 
FQ:6198.035, am:1.723, pw:6.770, ps:7040.136 
FQ:6216.831, am:1.724, pw:6.745, ps:7052.837 
FQ:6216.831, am:1.725, pw:6.740, ps:7062.773 
FQ:6221.548, am:1.727, pw:6.735, ps:7061.846 
FQ:6216.831, am:1.737, pw:6.740, ps:7021.959 
FQ:6074.412, am:1.740, pw:6.735, ps:7019.776 
FQ:6079.027, am:1.738, pw:6.730, ps:7031.477 
FQ:6245.240, am:1.739, pw:6.745, ps:6860.765 
FQ:6250.000, am:1.739, pw:6.745, ps:6878.150 
FQ:6092.917, am:1.739, pw:6.730, ps:6740.120 
FQ:6088.280, am:1.732, pw:6.715, ps:7085.926 
FQ:6106.870, am:1.733, pw:6.730, ps:6813.439 
FQ:6097.561, am:1.733, pw:6.705, ps:7091.732 
FQ:6116.208, am:1.733, pw:6.725, ps:6814.510 
FQ:6102.212, am:1.746, pw:6.700, ps:7057.915 
FQ:6116.208, am:1.747, pw:6.690, ps:7055.702 
FQ:6116.208, am:1.748, pw:6.695, ps:7060.933 
FQ:6116.208, am:1.738, pw:6.690, ps:7108.788 
FQ:6134.969, am:1.742, pw:6.680, ps:7094.667 
FQ:6130.268, am:1.741, pw:6.680, ps:7111.577 
FQ:6125.574, am:1.752, pw:6.700, ps:6890.048 
FQ:6125.574, am:1.751, pw:6.705, ps:6789.725 
FQ:6134.969, am:1.753, pw:6.680, ps:7068.133 
FQ:6134.969, am:1.754, pw:6.680, ps:7064.592 
FQ:6139.678, am:1.754, pw:6.675, ps:7066.979 
FQ:6139.678, am:1.754, pw:6.675, ps:7065.033 
FQ:6322.282, am:1.741, pw:6.635, ps:7092.362 
FQ:6144.393, am:1.740, pw:6.675, ps:7124.068 
FQ:6144.393, am:1.742, pw:6.675, ps:7122.394 
FQ:6158.584, am:1.743, pw:6.670, ps:7119.095 
FQ:6149.116, am:1.753, pw:6.675, ps:7080.929 
