FQ:6490.872, am:0.920, pw:2.600, ps:4964.512 
FQ:6477.733, am:0.917, pw:2.595, ps:5163.111 
FQ:6451.613, am:0.919, pw:2.620, ps:5131.834 
FQ:6361.829, am:0.917, pw:2.605, ps:5273.197 
FQ:6374.502, am:0.915, pw:2.600, ps:5286.711 
FQ:6387.226, am:0.914, pw:2.585, ps:5203.820 
FQ:6504.065, am:0.913, pw:2.585, ps:5218.568 
FQ:6517.312, am:0.913, pw:2.595, ps:5329.517 
FQ:6122.449, am:0.918, pw:2.555, ps:5080.645 
FQ:6122.449, am:0.917, pw:2.610, ps:5151.805 
FQ:6109.980, am:0.916, pw:2.605, ps:5227.766 
FQ:6412.826, am:0.915, pw:2.585, ps:5209.317 
FQ:6530.612, am:0.914, pw:2.595, ps:5332.038 
FQ:6122.449, am:0.915, pw:2.600, ps:5206.653 
FQ:6517.312, am:0.914, pw:2.580, ps:5200.958 
FQ:6530.612, am:0.916, pw:2.585, ps:5205.166 
FQ:6530.612, am:0.913, pw:2.595, ps:5318.418 
FQ:6160.164, am:0.917, pw:2.545, ps:5084.075 
FQ:6543.967, am:0.915, pw:2.595, ps:5310.495 
FQ:6543.967, am:0.914, pw:2.585, ps:5332.139 
FQ:6570.842, am:0.914, pw:2.545, ps:5131.330 
FQ:6451.613, am:0.914, pw:2.580, ps:5215.615 
FQ:6570.842, am:0.916, pw:2.540, ps:5148.770 
FQ:6147.541, am:0.914, pw:2.540, ps:5213.151 
FQ:6451.613, am:0.916, pw:2.580, ps:5266.557 
FQ:6147.541, am:0.916, pw:2.540, ps:5198.770 
FQ:6438.632, am:0.916, pw:2.580, ps:5225.689 
FQ:6147.541, am:0.915, pw:2.590, ps:5288.522 
FQ:6147.541, am:0.914, pw:2.590, ps:5276.470 
FQ:6147.541, am:0.914, pw:2.585, ps:5295.238 
FQ:6160.164, am:0.915, pw:2.535, ps:5210.159 
FQ:6134.969, am:0.916, pw:2.590, ps:5311.531 
FQ:6451.613, am:0.916, pw:2.580, ps:5219.360 
FQ:6557.377, am:0.916, pw:2.585, ps:5334.554 
FQ:6557.377, am:0.912, pw:2.590, ps:5366.800 
FQ:6451.613, am:0.914, pw:2.575, ps:5228.225 
FQ:6451.613, am:0.917, pw:2.580, ps:5215.706 
FQ:6451.613, am:0.915, pw:2.580, ps:5220.025 
FQ:6160.164, am:0.915, pw:2.590, ps:5348.091 
FQ:6464.646, am:0.916, pw:2.580, ps:5206.493 
FQ:6451.613, am:0.916, pw:2.580, ps:5211.755 
FQ:6464.646, am:0.916, pw:2.580, ps:5212.148 
FQ:6570.842, am:0.913, pw:2.585, ps:5242.555 
FQ:6570.842, am:0.914, pw:2.585, ps:5239.804 
FQ:6464.646, am:0.914, pw:2.575, ps:5229.166 
FQ:6570.842, am:0.915, pw:2.590, ps:5327.240 
FQ:6172.840, am:0.916, pw:2.525, ps:5144.172 
FQ:6570.842, am:0.913, pw:2.585, ps:5250.541 
