FQ:6376.196, am:1.815, pw:4.970, ps:4747.582 
FQ:6550.218, am:1.799, pw:4.820, ps:4893.785 
FQ:6564.551, am:1.793, pw:4.805, ps:4907.812 
FQ:6528.836, am:1.795, pw:4.830, ps:4759.578 
FQ:6571.742, am:1.792, pw:4.815, ps:4911.691 
FQ:6290.672, am:1.793, pw:4.865, ps:4446.022 
FQ:6297.503, am:1.803, pw:4.860, ps:4589.898 
FQ:6514.658, am:1.801, pw:4.825, ps:4839.535 
FQ:6550.218, am:1.801, pw:4.820, ps:4893.040 
FQ:6557.377, am:1.793, pw:4.810, ps:4916.250 
FQ:6283.857, am:1.792, pw:4.820, ps:4509.972 
FQ:6571.742, am:1.793, pw:4.805, ps:4912.928 
FQ:6297.503, am:1.793, pw:4.855, ps:4636.121 
FQ:6571.742, am:1.801, pw:4.810, ps:4889.466 
FQ:6290.672, am:1.801, pw:4.860, ps:4581.172 
FQ:6297.503, am:1.801, pw:4.860, ps:4468.950 
FQ:6304.348, am:1.795, pw:4.845, ps:4670.716 
FQ:6304.348, am:1.793, pw:4.850, ps:4652.578 
FQ:6338.798, am:1.794, pw:4.815, ps:4779.644 
FQ:6586.169, am:1.793, pw:4.810, ps:4913.690 
FQ:6578.947, am:1.803, pw:4.805, ps:4880.741 
FQ:6586.169, am:1.801, pw:4.810, ps:4887.825 
FQ:6550.218, am:1.802, pw:4.815, ps:4861.617 
FQ:6578.947, am:1.801, pw:4.815, ps:4893.808 
FQ:6578.947, am:1.801, pw:4.805, ps:4889.593 
FQ:6318.083, am:1.802, pw:4.840, ps:4688.858 
FQ:6318.083, am:1.793, pw:4.840, ps:4687.682 
FQ:6297.503, am:1.793, pw:4.810, ps:4496.627 
FQ:6586.169, am:1.793, pw:4.800, ps:4909.952 
FQ:6578.947, am:1.794, pw:4.800, ps:4908.234 
FQ:6578.947, am:1.802, pw:4.810, ps:4896.578 
FQ:6324.973, am:1.800, pw:4.820, ps:4817.380 
FQ:6578.947, am:1.801, pw:4.800, ps:4895.847 
FQ:6373.626, am:1.794, pw:4.815, ps:4896.430 
FQ:6331.878, am:1.792, pw:4.810, ps:4845.217 
FQ:6586.169, am:1.793, pw:4.810, ps:4896.312 
FQ:6593.407, am:1.796, pw:4.805, ps:4910.377 
FQ:6586.169, am:1.801, pw:4.810, ps:4902.208 
FQ:6586.169, am:1.801, pw:4.810, ps:4896.656 
FQ:6586.169, am:1.800, pw:4.810, ps:4903.078 
FQ:6304.348, am:1.809, pw:4.850, ps:4564.730 
FQ:6571.742, am:1.809, pw:4.805, ps:4874.832 
FQ:6493.506, am:1.816, pw:4.835, ps:4730.228 
FQ:6263.499, am:1.714, pw:4.875, ps:4199.781 
FQ:6304.348, am:1.713, pw:4.860, ps:4384.128 
FQ:6311.208, am:1.714, pw:4.860, ps:4418.167 
FQ:6304.348, am:1.712, pw:4.855, ps:4432.256 
FQ:6256.742, am:1.712, pw:4.850, ps:4133.804 
FQ:6256.742, am:1.711, pw:4.850, ps:4175.745 
FQ:6229.860, am:1.653, pw:4.915, ps:4314.365 
FQ:6270.270, am:1.704, pw:4.880, ps:4522.556 
FQ:6223.176, am:1.700, pw:4.880, ps:4188.018 
FQ:6270.270, am:1.696, pw:4.880, ps:4531.984 
FQ:6283.857, am:1.700, pw:4.895, ps:4451.377 
FQ:6277.056, am:1.697, pw:4.880, ps:4526.548 
FQ:6270.270, am:1.696, pw:4.880, ps:4524.125 
FQ:6277.056, am:1.696, pw:4.880, ps:4524.238 
FQ:6277.056, am:1.691, pw:4.875, ps:4532.291 
FQ:6283.857, am:1.689, pw:4.875, ps:4536.516 
FQ:6290.672, am:1.680, pw:4.885, ps:4440.952 
FQ:6472.492, am:1.701, pw:4.890, ps:4478.103 
FQ:6209.850, am:1.683, pw:4.890, ps:4160.020 
FQ:6277.056, am:1.671, pw:4.895, ps:4468.806 
FQ:6073.753, am:1.663, pw:4.885, ps:4538.468 
FQ:6243.272, am:1.685, pw:4.890, ps:4299.871 
FQ:6223.176, am:1.689, pw:4.880, ps:4183.675 
FQ:6283.857, am:1.704, pw:4.890, ps:4431.452 
FQ:6290.672, am:1.688, pw:4.885, ps:4497.282 
FQ:6290.672, am:1.702, pw:4.870, ps:4470.633 
FQ:6290.672, am:1.710, pw:4.880, ps:4449.652 
FQ:6304.348, am:1.700, pw:4.865, ps:4477.648 
FQ:6304.348, am:1.702, pw:4.875, ps:4468.862 
FQ:6086.957, am:1.706, pw:4.875, ps:4465.118 
FQ:6311.208, am:1.700, pw:4.870, ps:4491.077 
FQ:6263.499, am:1.702, pw:4.875, ps:4333.129 
FQ:6263.499, am:1.702, pw:4.875, ps:4309.536 
FQ:6304.348, am:1.697, pw:4.865, ps:4510.048 
FQ:6263.499, am:1.733, pw:4.875, ps:4230.952 
FQ:6324.973, am:1.708, pw:4.855, ps:4379.661 
FQ:6263.499, am:1.687, pw:4.835, ps:4174.047 
FQ:6106.870, am:1.700, pw:4.860, ps:4489.573 
FQ:6263.499, am:1.690, pw:4.820, ps:4361.321 
FQ:6106.870, am:1.720, pw:4.855, ps:4486.964 
FQ:6318.083, am:1.705, pw:4.860, ps:4384.911 
FQ:6256.742, am:1.718, pw:4.845, ps:4225.348 
FQ:6331.878, am:1.709, pw:4.850, ps:4489.325 
FQ:6331.878, am:1.708, pw:4.850, ps:4484.324 
FQ:6113.537, am:1.708, pw:4.850, ps:4478.619 
FQ:6338.798, am:1.711, pw:4.850, ps:4471.582 
FQ:6256.742, am:1.717, pw:4.845, ps:4163.752 
FQ:6318.083, am:1.716, pw:4.865, ps:4387.956 
FQ:6331.878, am:1.714, pw:4.860, ps:4444.295 
