FQ:5981.308, am:0.880, pw:2.690, ps:13420.961 
FQ:6142.035, am:0.883, pw:2.620, ps:13579.814 
FQ:6165.703, am:0.884, pw:2.610, ps:14523.514 
FQ:6153.846, am:0.886, pw:2.615, ps:13830.103 
FQ:6142.035, am:0.885, pw:2.615, ps:13535.977 
FQ:6165.703, am:0.887, pw:2.610, ps:14425.011 
FQ:6142.035, am:0.887, pw:2.620, ps:13503.941 
FQ:6153.846, am:0.885, pw:2.615, ps:13529.930 
FQ:6142.035, am:0.886, pw:2.620, ps:13538.248 
FQ:6142.035, am:0.890, pw:2.620, ps:13485.740 
FQ:6153.846, am:0.886, pw:2.615, ps:13533.383 
FQ:6177.606, am:0.883, pw:2.605, ps:14615.844 
FQ:6165.703, am:0.887, pw:2.610, ps:13388.517 
FQ:6153.846, am:0.884, pw:2.615, ps:13574.334 
FQ:6153.846, am:0.888, pw:2.615, ps:13520.957 
FQ:6177.606, am:0.887, pw:2.605, ps:14454.931 
FQ:6189.555, am:0.887, pw:2.600, ps:14561.292 
FQ:6142.035, am:0.889, pw:2.615, ps:13483.563 
FQ:6153.846, am:0.884, pw:2.615, ps:13568.776 
FQ:6189.555, am:0.884, pw:2.600, ps:14550.398 
FQ:6189.555, am:0.884, pw:2.600, ps:14595.191 
FQ:6165.703, am:0.886, pw:2.605, ps:13791.926 
FQ:6165.703, am:0.888, pw:2.610, ps:13769.055 
FQ:6165.703, am:0.887, pw:2.610, ps:13549.774 
FQ:6165.703, am:0.888, pw:2.610, ps:13543.458 
FQ:6189.555, am:0.885, pw:2.600, ps:14608.906 
FQ:6189.555, am:0.886, pw:2.600, ps:14398.398 
FQ:6153.846, am:0.888, pw:2.615, ps:13527.073 
FQ:6201.550, am:0.886, pw:2.595, ps:14585.614 
FQ:6189.555, am:0.887, pw:2.600, ps:14591.035 
FQ:6201.550, am:0.890, pw:2.595, ps:14515.370 
FQ:6177.606, am:0.888, pw:2.600, ps:13900.626 
FQ:6177.606, am:0.887, pw:2.605, ps:13571.083 
FQ:6177.606, am:0.888, pw:2.605, ps:13532.425 
FQ:6177.606, am:0.888, pw:2.605, ps:13553.291 
FQ:6189.555, am:0.885, pw:2.595, ps:14229.562 
FQ:6165.703, am:0.885, pw:2.610, ps:13566.511 
FQ:6189.555, am:0.885, pw:2.600, ps:14586.224 
FQ:6189.555, am:0.886, pw:2.600, ps:14249.263 
FQ:6177.606, am:0.887, pw:2.605, ps:13556.945 
FQ:6177.606, am:0.889, pw:2.600, ps:13887.780 
FQ:6201.550, am:0.890, pw:2.595, ps:14430.018 
FQ:6189.555, am:0.887, pw:2.600, ps:13740.948 
FQ:6201.550, am:0.885, pw:2.595, ps:14601.286 
FQ:6201.550, am:0.886, pw:2.595, ps:14554.369 
FQ:6201.550, am:0.890, pw:2.595, ps:14272.497 
FQ:6165.703, am:0.891, pw:2.610, ps:13497.862 
FQ:6177.606, am:0.888, pw:2.605, ps:13543.415 
FQ:6189.555, am:0.888, pw:2.600, ps:13555.251 
FQ:6189.555, am:0.886, pw:2.600, ps:13851.185 
FQ:6189.555, am:0.886, pw:2.600, ps:13676.411 
FQ:6201.550, am:0.886, pw:2.595, ps:14240.666 
FQ:6201.550, am:0.887, pw:2.595, ps:14373.042 
FQ:6177.606, am:0.891, pw:2.600, ps:13511.022 
FQ:6201.550, am:0.887, pw:2.595, ps:14137.685 
FQ:6201.550, am:0.888, pw:2.595, ps:14329.156 
FQ:6189.555, am:0.888, pw:2.600, ps:13558.101 
FQ:6189.555, am:0.886, pw:2.600, ps:13579.610 
FQ:6189.555, am:0.886, pw:2.595, ps:13581.606 
FQ:6201.550, am:0.886, pw:2.595, ps:13668.161 
FQ:6189.555, am:0.891, pw:2.600, ps:13512.296 
FQ:6189.555, am:0.890, pw:2.595, ps:13530.266 
FQ:6189.555, am:0.889, pw:2.600, ps:13541.669 
FQ:6201.550, am:0.888, pw:2.595, ps:13566.281 
FQ:6189.555, am:0.887, pw:2.600, ps:13551.057 
FQ:6213.592, am:0.887, pw:2.590, ps:14584.320 
FQ:6189.555, am:0.886, pw:2.595, ps:13579.730 
FQ:6189.555, am:0.886, pw:2.595, ps:13575.221 
FQ:6189.555, am:0.887, pw:2.600, ps:13570.058 
FQ:6201.550, am:0.888, pw:2.595, ps:13547.953 
FQ:6201.550, am:0.889, pw:2.595, ps:13673.653 
FQ:6201.550, am:0.888, pw:2.590, ps:14095.838 
FQ:6201.550, am:0.889, pw:2.595, ps:13545.134 
FQ:6189.555, am:0.886, pw:2.595, ps:13578.004 
FQ:6201.550, am:0.889, pw:2.595, ps:13546.623 
FQ:6201.550, am:0.888, pw:2.595, ps:13675.173 
FQ:6225.681, am:0.888, pw:2.585, ps:14581.773 
FQ:6189.555, am:0.890, pw:2.600, ps:13536.622 
FQ:6189.555, am:0.889, pw:2.595, ps:13552.267 
FQ:6201.550, am:0.886, pw:2.595, ps:13605.963 
FQ:6225.681, am:0.886, pw:2.585, ps:14576.205 
FQ:6189.555, am:0.886, pw:2.600, ps:13576.975 
FQ:6201.550, am:0.887, pw:2.595, ps:13584.704 
FQ:5836.576, am:0.892, pw:2.585, ps:14369.858 
FQ:6201.550, am:0.888, pw:2.595, ps:13567.619 
FQ:6201.550, am:0.889, pw:2.590, ps:13688.234 
FQ:6201.550, am:0.886, pw:2.595, ps:13599.301 
FQ:6213.592, am:0.886, pw:2.590, ps:13457.201 
FQ:6201.550, am:0.889, pw:2.595, ps:13571.067 
FQ:6201.550, am:0.890, pw:2.590, ps:13702.345 
FQ:6201.550, am:0.888, pw:2.595, ps:13554.357 
FQ:6201.550, am:0.888, pw:2.590, ps:13404.252 
FQ:6201.550, am:0.889, pw:2.595, ps:13562.275 
FQ:6201.550, am:0.886, pw:2.595, ps:13595.202 
FQ:6213.592, am:0.886, pw:2.590, ps:13599.047 
FQ:6213.592, am:0.886, pw:2.590, ps:13740.335 
FQ:6201.550, am:0.888, pw:2.595, ps:13567.572 
FQ:6201.550, am:0.888, pw:2.595, ps:13568.338 
FQ:5836.576, am:0.889, pw:2.585, ps:14493.981 
FQ:5847.953, am:0.889, pw:2.580, ps:14528.907 
FQ:6237.817, am:0.886, pw:2.580, ps:14595.490 
FQ:6225.681, am:0.886, pw:2.585, ps:14619.161 
FQ:6213.592, am:0.886, pw:2.590, ps:13579.882 
FQ:6213.592, am:0.887, pw:2.590, ps:13590.341 
FQ:6213.592, am:0.888, pw:2.590, ps:13570.280 
FQ:6237.817, am:0.890, pw:2.580, ps:14558.111 
FQ:6213.592, am:0.890, pw:2.590, ps:13532.644 
